task_id,method,control_index,control_r,alpha,one_minus_alpha,gamma,graph_family,n,p,graph_seed,init_id,init_seed,device_seed,iteration,objective_loss,mean_ratio,best_ratio_step,best_ratio_so_far,optimal_mass,learning_rate,gradient_norm
CVaR|r=0.301029995664|erdos_renyi|g=1|init=0,CVaR,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,1,0,20262429,920100,2,1.9599999999999986,0.6530000000000001,1.0,1.0,0.02,0.08693426960323611,2.5
QTL|r=0.301029995664|erdos_renyi|g=1|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,1,0,20262429,920100,1,1.9415096718800613,0.666,1.0,1.0,0.03,0.09109366826489276,1.7382823678840684
QTL|r=0.301029995664|erdos_renyi|g=1|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,1,0,20262429,920100,2,1.694074016489043,0.6540000000000001,1.0,1.0,0.07,0.08693426960323611,0.9753063294057484
CVaR|r=0.698970004336|erdos_renyi|g=1|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,0,20262429,920200,1,1.35,0.627,1.0,1.0,0.02,0.09109366826489276,2.5
CVaR|r=0.698970004336|erdos_renyi|g=1|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,0,20262429,920200,2,0.7500000000000001,0.655,1.0,1.0,0.05,0.08693426960323611,2.5
QTL|r=0.698970004336|erdos_renyi|g=1|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,0,20262429,920200,1,1.4750483939388552,0.633,1.0,1.0,0.01,0.09109366826489276,0.767049662846511
QTL|r=0.698970004336|erdos_renyi|g=1|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,0,20262429,920200,2,1.277906507805357,0.632,1.0,1.0,0.02,0.08693426960323611,0.7423100543487622
CVaR|r=1|erdos_renyi|g=1|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,0,20262429,920300,1,0.8000000000000002,0.629,1.0,1.0,0.02,0.09109366826489276,2.5
CVaR|r=1|erdos_renyi|g=1|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,0,20262429,920300,2,0.9000000000000006,0.6050000000000001,1.0,1.0,0.02,0.08693426960323611,2.5
QTL|r=1|erdos_renyi|g=1|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,0,20262429,920300,1,0.8642015559170039,0.6439999999999999,1.0,1.0,0.03,0.09109366826489276,2.2356686125847984
QTL|r=1|erdos_renyi|g=1|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,0,20262429,920300,2,1.5439338264604683,0.607,0.9,1.0,0.0,0.08693426960323611,2.5
CVaR|r=-0|erdos_renyi|g=2|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,0,20262429,930000,1,4.6,0.54,1.0,1.0,0.04,0.09109366826489276,2.5000000000000004
CVaR|r=-0|erdos_renyi|g=2|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,0,20262429,930000,2,3.96,0.604,1.0,1.0,0.08,0.08693426960323611,2.5
QTL|r=-0|erdos_renyi|g=2|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,0,20262429,930000,1,4.6,0.54,1.0,1.0,0.04,0.09109366826489276,2.5000000000000004
QTL|r=-0|erdos_renyi|g=2|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,0,20262429,930000,2,3.96,0.604,1.0,1.0,0.08,0.08693426960323611,2.5
CVaR|r=0.301029995664|erdos_renyi|g=2|init=0,CVaR,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,0,20262429,930100,1,2.639999999999999,0.571,1.0,1.0,0.08,0.09109366826489276,2.5000000000000004
CVaR|r=0.301029995664|erdos_renyi|g=2|init=0,CVaR,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,0,20262429,930100,2,1.9799999999999982,0.6119999999999999,1.0,1.0,0.15000000000000002,0.08693426960323611,2.5
QTL|r=0.301029995664|erdos_renyi|g=2|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,0,20262429,930100,1,2.2476131422038907,0.5569999999999999,1.0,1.0,0.04,0.09109366826489276,2.5
QTL|r=0.301029995664|erdos_renyi|g=2|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,0,20262429,930100,2,1.551301285026949,0.595,1.0,1.0,0.13,0.08693426960323611,2.5
CVaR|r=0.698970004336|erdos_renyi|g=2|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,0,20262429,930200,1,1.2,0.5630000000000001,1.0,1.0,0.06,0.09109366826489276,2.5
CVaR|r=0.698970004336|erdos_renyi|g=2|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,0,20262429,930200,2,1.6999999999999995,0.562,1.0,1.0,0.05,0.08693426960323611,2.5
QTL|r=0.698970004336|erdos_renyi|g=2|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,0,20262429,930200,1,1.0645839149671987,0.544,1.0,1.0,0.05,0.09109366826489276,2.1173098072474277
QTL|r=0.698970004336|erdos_renyi|g=2|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,0,20262429,930200,2,1.0648407718000958,0.5479999999999999,1.0,1.0,0.05,0.08693426960323611,2.5
CVaR|r=1|erdos_renyi|g=2|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,0,20262429,930300,1,1.0999999999999999,0.551,1.0,1.0,0.04,0.09109366826489276,2.5
CVaR|r=1|erdos_renyi|g=2|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,0,20262429,930300,2,0.0,0.618,1.0,1.0,0.12000000000000001,0.08693426960323611,2.5000000000000004
QTL|r=1|erdos_renyi|g=2|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,0,20262429,930300,1,0.7478982120343408,0.55,1.0,1.0,0.05,0.09109366826489276,2.210193376078077
QTL|r=1|erdos_renyi|g=2|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,0,20262429,930300,2,0.5292457123839479,0.591,1.0,1.0,0.12000000000000001,0.08693426960323611,1.9059231598303414
CVaR|r=-0|erdos_renyi|g=3|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,0,20262429,940000,1,3.71,0.5877777777777777,0.8888888888888888,0.8888888888888888,0.0,0.09109366826489276,2.5
