gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass
0.0,0.614951746031746,0.04013868867371545,0.5894926984126985,0.03458556876127226,0.6080984126984127,0.04038812220465243,0.020800000000000003
