,gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass
0,0.0,0.7416282242063492,0.05480994738698672,0.7246807415674603,0.056679443230305354,0.7237388392857143,0.05608395062646791,0.129296875
1,0.25,0.7433984375,0.05583882926347601,0.7273616071428571,0.05772633910942252,0.7205313740079365,0.05768070821767714,0.13515625
2,0.33,0.7391226438492063,0.05486419256152749,0.7232898685515874,0.056529481356872316,0.7203311011904762,0.056941165183002546,0.13515625
3,0.38,0.7700291418650794,0.06694360659915218,0.7549190228174603,0.06808245543474015,0.7537518601190476,0.06884756089448979,0.1859375
4,0.4,0.7698034474206349,0.06517029455295867,0.7547874503968254,0.06621330216699944,0.7554191468253968,0.06742201260256156,0.187109375
5,0.5,0.7651395089285714,0.06819027440294194,0.7489443824404762,0.06823657546837007,0.7489639136904762,0.06803554450183445,0.1859375
6,0.56,0.7728968253968254,0.06310494750716104,0.7522078373015872,0.06611462276630409,0.7577362351190476,0.06339270161422662,0.19609375
7,0.6,0.8042435515873017,0.054517067834223665,0.7889242311507936,0.05555567587383154,0.787063492063492,0.05709262626047951,0.226171875
8,0.64,0.804861111111111,0.05538397381026422,0.7890941220238096,0.05557544856109244,0.7876184275793652,0.05720941341307707,0.226171875
9,0.7,0.8073053075396824,0.05427552705595433,0.791452132936508,0.0562211545358001,0.7886855158730158,0.05865847226967516,0.229296875
10,0.74,0.8023772321428572,0.054473378335939446,0.7875417906746033,0.05498749637518097,0.7852945188492064,0.056197254533911965,0.229296875
11,0.8,0.8060119047619047,0.05386021948747845,0.7887747395833333,0.05556278502833753,0.785562996031746,0.05732384629827464,0.229296875
12,0.85,0.7705301339285715,0.05558167125660701,0.7530636780753968,0.056570424799620586,0.7496546378968254,0.05880125389135931,0.21328125
13,0.9,0.7713256448412699,0.054982320358626394,0.7528342013888889,0.05634047447970734,0.7501500496031746,0.05831019602344683,0.212109375
14,1.0,0.7690290178571428,0.05576680708594125,0.7511383928571429,0.05663649426489457,0.7479427083333333,0.05841445586355933,0.2109375
15,1.1,0.7702467757936509,0.05564103160446828,0.7515144469246031,0.056284448192051,0.7487903025793651,0.05800923503803364,0.212890625
16,1.2,0.7715221974206349,0.054981201187864454,0.7509537450396826,0.056018485718459646,0.7493675595238095,0.05748972436418177,0.214453125
17,1.25,0.7834009176587301,0.051701182484952375,0.7626473214285714,0.0528781217926266,0.7680933779761905,0.05387022765125913,0.215234375
18,1.28,0.7704904513888888,0.05442499899096793,0.7547267485119047,0.054413337042376705,0.7557390873015872,0.054913219648165416,0.214453125
19,1.3,0.7669946676587301,0.055473125092495704,0.7487514260912698,0.056325938911139586,0.7479799107142857,0.05698722189686457,0.211328125
20,1.35,0.7807043650793651,0.05209827598229747,0.7607870163690477,0.05290964489168348,0.7638504464285714,0.05397569443554114,0.2140625
21,1.4,0.774836929563492,0.053017694956641624,0.7575227554563492,0.053206158812556116,0.758883308531746,0.05345030372010499,0.2125
22,1.5,0.7817261904761905,0.0518009094929266,0.7623583829365079,0.052461282136968566,0.7654092261904761,0.052368379165551794,0.21328125
23,1.8,0.7939056299603175,0.05155391855106967,0.773663566468254,0.05175834061906709,0.7763014632936509,0.05475463142648414,0.22265625
24,2.2,0.7804898313492064,0.05191628970782664,0.7625602678571429,0.051780672360474324,0.765633060515873,0.05150473941307034,0.217578125
25,2.6,0.7637779017857143,0.05510408450464977,0.7427570064484128,0.057233479719051315,0.7410435267857143,0.057850369119138594,0.21328125
26,3.0,0.7805375744047619,0.04961115467028076,0.7630977182539682,0.05030358144671628,0.7638609871031746,0.052028502245635995,0.214453125
27,4.0,0.7910274057539682,0.01729806330567185,0.7720018601190477,0.019135909231050848,0.7729526289682539,0.015273749681365379,0.216015625
28,5.0,0.7804625496031746,0.022808885162170802,0.7622565104166668,0.023275479082074946,0.7619556051587302,0.021173866442896244,0.20625
29,6.0,0.7662940228174604,0.01898742520722988,0.7428931671626985,0.02226827671745917,0.7504290674603175,0.0168129890346896,0.1921875
30,7.0,0.7505102926587301,0.025787538292779428,0.7314783606150794,0.02716926406871264,0.7355660962301587,0.02286080439151417,0.1828125
31,8.0,0.7298468501984127,0.031500691200115984,0.7122570064484127,0.030198673789000055,0.7141827876984127,0.027047437371589676,0.1671875
32,10.0,0.7265339781746032,0.03869834088267264,0.7053111359126983,0.04025179226887057,0.7052070932539682,0.04052577284682527,0.177734375
33,12.0,0.7228069196428571,0.039222042058160274,0.7004105282738096,0.041970940345474265,0.6985174851190477,0.04210342068618314,0.16171875
34,14.0,0.6852889384920635,0.04371967104745572,0.6626798735119048,0.04528945751324507,0.6600217013888889,0.046331011922625856,0.125390625
35,16.0,0.685633060515873,0.042201505027012455,0.6618501364087301,0.04403713986037967,0.6606597222222221,0.045066000701210536,0.121875
36,18.0,0.6840513392857143,0.03968555306513013,0.6654796006944445,0.040332764822669544,0.6641666666666667,0.042640041428244256,0.120703125
