,gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass
28,10.0,0.7103754340277778,0.038947612596702444,0.6956378038194445,0.040258495470341944,0.7019053819444444,0.04069232091762621,0.15625
29,12.0,0.6992190600198412,0.0390289751829716,0.6842389632936507,0.04114158119653556,0.6913371155753969,0.04141488262983654,0.1451171875
30,14.0,0.6966638764880952,0.03785274239550756,0.6807183159722222,0.04058468049674156,0.6868960813492063,0.040444679563583726,0.141015625
31,16.0,0.6914217509920635,0.03767606323863212,0.6763796812996032,0.03984862144586695,0.6816753472222222,0.03952084662381114,0.1341796875
32,18.0,0.6856767733134921,0.037706819963687306,0.6714108382936508,0.039194440490505376,0.675835193452381,0.03912300877380672,0.1275390625
33,24.0,0.6740274677579365,0.036398239969325646,0.6594296254960318,0.037201719976799386,0.6638160342261905,0.0369853938686346,0.11328125
34,32.0,0.6568390376984127,0.03777868543852106,0.6454032738095238,0.03671895632734221,0.6495824032738096,0.03666470804332592,0.0921875
35,45.0,0.6429706101190475,0.03698089804913128,0.6308916170634921,0.0358555263731092,0.635797371031746,0.03611252190472168,0.07421875
36,55.0,0.6276720610119048,0.041850775822736414,0.6143716517857143,0.04172269452038253,0.6189347718253968,0.040417838051961856,0.0603515625
37,64.0,0.6245008680555555,0.040686828137796616,0.611689236111111,0.03955797317375809,0.6155750868055556,0.03893611622763664,0.050390625
38,128.0,0.5999410962301587,0.047911026617798336,0.587435794890873,0.046665526346959765,0.5897826760912699,0.04587520509967418,0.0310546875
39,256.0,0.5953404017857142,0.0479245279989001,0.5828546316964286,0.046699340417764475,0.5834142485119048,0.0457143139082201,0.024609375
40,512.0,0.572434585813492,0.06716955879682684,0.5577649739583334,0.06819576916863611,0.5571980406746031,0.06771728710620319,0.0224609375
41,1024.0,0.5076258680555557,0.12951180552243569,0.4960575086805556,0.12670031195028647,0.4957769097222222,0.12642310080744965,0.0220703125
