,gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass
0,0.0,0.7994196428571428,0.051065279564738233,0.7655840773809525,0.05239888615619973,0.7632738095238095,0.05265010680679513,0.1703125
1,0.25,0.7905059523809524,0.06614681192865748,0.7557165178571428,0.06929666994022073,0.7610739087301587,0.07118536966603095,0.1890625
2,0.33,0.7909747023809524,0.06482272671313724,0.7576736111111112,0.06884854514272727,0.7555332341269841,0.07303449167210538,0.1890625
3,0.38,0.7912921626984126,0.06531995069364885,0.7566421130952381,0.06944016972099593,0.7556274801587302,0.07102006340649657,0.1859375
4,0.4,0.791046626984127,0.0666543603496931,0.7559441964285714,0.06921875473277611,0.7593973214285714,0.06952987415515641,0.1953125
5,0.5,0.7905109126984127,0.06645984673957651,0.7576716269841269,0.06839681928042646,0.7616393849206349,0.06571677921122712,0.190625
6,0.56,0.7847569444444444,0.06989665373373197,0.752219990079365,0.07139222032288632,0.7447693452380952,0.07285821234176038,0.184375
7,0.6,0.7839012896825397,0.06974859040524359,0.7526661706349207,0.07043486975842564,0.7444469246031746,0.07132916160430003,0.1859375
8,0.64,0.8249826388888888,0.05675865004761497,0.7906187996031746,0.060781394885747506,0.7850892857142857,0.06001254826333665,0.2265625
9,0.7,0.7822197420634921,0.06705136916905577,0.745014384920635,0.06976210077753757,0.7424826388888889,0.07033308169276557,0.1875
10,0.74,0.8214434523809524,0.056419740077397335,0.7892532242063492,0.060093513129624375,0.783157242063492,0.060367840243434334,0.2203125
11,0.8,0.8036855158730158,0.057586592857972047,0.7687827380952381,0.06224099090830366,0.772264384920635,0.059595500111797435,0.2109375
12,0.85,0.8178819444444445,0.05524837084431543,0.7837886904761906,0.058244987717718445,0.7776364087301587,0.05760748490195579,0.221875
13,0.9,0.7816691468253968,0.06657350362814113,0.7440741567460318,0.07220552996690234,0.7353695436507937,0.07338947052330053,0.1828125
14,1.0,0.8223313492063491,0.055356478699541745,0.7898189484126984,0.0592873275393705,0.7857167658730159,0.06070624979240108,0.23125
15,1.1,0.8209821428571429,0.05718526084330503,0.788891369047619,0.059315570689675155,0.7793253968253968,0.058559864041498245,0.2234375
16,1.2,0.777765376984127,0.06920057115700426,0.743156498015873,0.07281171406261915,0.7367237103174603,0.07326032447656979,0.1921875
17,1.25,0.8244394841269841,0.05460311208096878,0.7887589285714286,0.0591148206601667,0.7847098214285715,0.056661584572044246,0.225
18,1.28,0.773812003968254,0.06629551902564738,0.7353499503968254,0.06914768403792539,0.7320238095238095,0.06905499639076697,0.184375
19,1.3,0.8154389880952382,0.05491200475964572,0.7794253472222222,0.05651664374879649,0.774610615079365,0.05714076872277369,0.21875
20,1.35,0.7819593253968253,0.06615387631900334,0.7456168154761904,0.07052515817768538,0.7344940476190477,0.07080765376005448,0.1875
21,1.4,0.7810912698412699,0.06835227079262132,0.7446212797619047,0.07120964333846058,0.7336235119047619,0.070181369637116,0.1859375
22,1.5,0.7812202380952381,0.0671987745065576,0.7445493551587302,0.06957918663649659,0.7348710317460319,0.06962080525685987,0.1875
23,2.0,0.7771106150793651,0.06828421038827022,0.7390119047619047,0.0694385925970772,0.7355902777777777,0.06745790917864446,0.1890625
24,3.0,0.7412400793650794,0.05465889541724188,0.7024742063492063,0.05436350254254684,0.6974255952380952,0.05654776883595449,0.1578125
25,4.0,0.7879191468253969,0.04536215443209198,0.7526329365079365,0.048663102698330275,0.7567361111111112,0.04147971114160292,0.221875
26,5.0,0.8282787698412699,0.037192822143338466,0.7974786706349206,0.03728634857584965,0.7986135912698413,0.0308120352552027,0.2703125
27,6.0,0.7673511904761905,0.04273292357402666,0.7290590277777778,0.047483664881384335,0.7254389880952381,0.04631681248779866,0.175
28,7.0,0.7243675595238095,0.05087741635630516,0.6885558035714285,0.051849509417866285,0.6902008928571429,0.05026841220195962,0.128125
29,8.0,0.7231324404761905,0.04913728078392581,0.6840739087301587,0.048882984502978406,0.6885391865079364,0.04714603842494334,0.125
30,10.0,0.7127976190476191,0.04714947777406289,0.679203373015873,0.047636015883831005,0.6859920634920635,0.04574790038284873,0.1265625
31,12.0,0.7273090277777777,0.037339988640058004,0.6963062996031745,0.039829447757929265,0.7010639880952381,0.040071764728787616,0.1296875
32,14.0,0.7038616071428572,0.04505296561402615,0.6681304563492063,0.047234243246307914,0.6610887896825397,0.048216528107096916,0.115625
33,16.0,0.701235119047619,0.04417325148607435,0.6666297123015872,0.04674580475134774,0.6645659722222222,0.04463106942452158,0.1125
34,18.0,0.7025992063492064,0.04450511754473918,0.6638444940476191,0.04544446423656213,0.6686458333333334,0.039541215942943984,0.1109375
