file_name,shot_count,r2,rmse,peak_1_gamma,peak_2_gamma,baseline_floor,baseline_amp,baseline_decay,peak_1_amp,peak_1_width,peak_2_amp,peak_2_width
fixed_gamma_shot_512.csv,512,0.9018489969151847,0.010429685350572853,0.6849114204215984,3.8378010964008222,2.2032380993661675e-14,0.6949657677183085,0.002380382033293498,0.04843105123358964,0.1008197190104364,0.08262312254240892,3.2319189222034796
fixed_gamma_shot_1024.csv,1024,0.8516083196788813,0.01275110370378974,0.702021465006906,4.350941967715599,1.0162944687601342e-11,0.7190512933414378,0.003343777664137482,0.048912857903882445,0.15346496733633438,0.06560730092151237,2.563765199037828
fixed_gamma_shot_5000.csv,5000,0.8456051307749434,0.013254751125733995,0.7123567642322894,3.5963276385917604,0.6731731882912148,2.2830006801699554e-07,1.0000000000000002e-08,0.030394527450692765,0.03000000000243843,0.12277314634396749,3.1311964290749232
fixed_gamma_shot_10000.csv,10000,0.9464768277772156,0.012566561317880542,0.7320088151949166,3.717251921989209,5.432179020332284e-12,0.7061256436496725,0.002748990662988373,0.04508188722807147,0.09645564555297227,0.11182755235406322,2.3146373849121717
