,gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass
0,0.0,0.7338034285714286,0.05629881966827383,0.7299994920634921,0.056994058425913215,0.7302508253968254,0.05734589455876307,0.14162
1,0.25,0.7332501587301588,0.05635179694907938,0.7298992698412697,0.057075107235920804,0.7300528571428572,0.057508765142048245,0.14534
2,0.33,0.7325954603174603,0.05648437495960251,0.7294254158730158,0.056951615939544044,0.7297766984126983,0.0571766846486259,0.14582
3,0.4,0.7323022539682539,0.056406309972935734,0.7288018412698413,0.056932209942174156,0.729028253968254,0.05722836404669738,0.14645999999999998
4,0.5,0.7302508888888889,0.05748333490587712,0.7268400317460317,0.05807315719742811,0.7271361904761904,0.05829594483354979,0.14586
5,0.56,0.7542977142857143,0.06947992255379704,0.7503999333333333,0.06981512911781926,0.750564,0.07038163813097846,0.19502
6,0.64,0.7953488253968255,0.056153863864699914,0.7907669714285714,0.056072619578422876,0.7927991746031747,0.0568476946919784,0.23651999999999998
7,0.7,0.7929137777777778,0.05551337711503462,0.7878057968253968,0.05534652564351214,0.7897577460317461,0.05592359272981782,0.23456000000000002
8,0.8,0.7907113650793651,0.055205591978285694,0.7841040126984127,0.054582288593536456,0.787596,0.05546198252857536,0.23272000000000004
9,0.9,0.7779033650793651,0.05376163664266892,0.7652155873015872,0.05397301951759331,0.7745571111111111,0.05362508914793016,0.2231
10,1.0,0.7623852380952381,0.05604319551585291,0.7557776285714286,0.05579334995212975,0.7587566666666666,0.055488584451618896,0.22009999999999996
11,1.1,0.7590859682539682,0.05690793078800562,0.7534395682539683,0.05627153849178498,0.7552779682539683,0.0562988790452087,0.22058
12,1.2,0.7586753333333334,0.056752372036574635,0.7532586,0.0560164729892913,0.7549371111111111,0.05622160457126692,0.22096
13,1.25,0.7595149523809523,0.05632700852422377,0.7535144539682539,0.05583850821661409,0.7557557777777777,0.055893045562678025,0.2212
14,1.28,0.7599775555555556,0.05609217082799999,0.7538402317460318,0.05563661757403216,0.756266126984127,0.055567855488327766,0.2213
15,1.3,0.7597959999999999,0.05592866175763548,0.753789415873016,0.05555204092206049,0.756042253968254,0.05557117205005558,0.2213
16,1.4,0.7583014920634921,0.05583465282595125,0.7529495650793651,0.05557224477179643,0.7544942222222223,0.05572673903417206,0.22126
17,1.5,0.759311365079365,0.05480039476995405,0.7535907587301587,0.055097118584940284,0.7559364126984127,0.055019028600174574,0.22183999999999998
18,2.0,0.7783487301587302,0.051721810716898936,0.7689307555555556,0.0526332597679851,0.7751882857142858,0.05325866726320761,0.22914000000000004
19,3.0,0.8105430793650793,0.002554323590757202,0.798170492063492,0.004852904158081359,0.8081555873015873,0.0035094037315863617,0.2561
20,4.0,0.7808463809523809,0.016225505751964374,0.7732323365079365,0.018483922473643166,0.7750074285714286,0.018316856195809337,0.21739999999999998
21,5.0,0.7726839365079364,0.019422443279783628,0.7671196031746031,0.020341268619160288,0.7677546349206349,0.020523172096707204,0.20964
22,6.0,0.7675787936507936,0.020514847492627258,0.7625066793650793,0.020808599870664305,0.7633435238095239,0.021143369635895123,0.2043
23,7.0,0.7567908253968254,0.020455408258709614,0.7489226825396825,0.020689417649421882,0.7542916190476191,0.02094829078724638,0.19544
24,8.0,0.7299693015873017,0.029671812247907655,0.7216366952380951,0.03178173063176426,0.7266052063492063,0.030067655209618262,0.17498
25,10.0,0.7021925714285715,0.03750247629211725,0.6959406222222222,0.03838154983493509,0.6981214603174604,0.03851974593496733,0.15176
26,12.0,0.6908288253968254,0.03755928689438356,0.6828859079365079,0.04038991225111685,0.6841313968253969,0.0405208352095327,0.13892
27,14.0,0.6851330793650794,0.03801049083412031,0.6764076698412699,0.04085502649104032,0.677306,0.041157820350450985,0.13233999999999999
28,16.0,0.679337746031746,0.038250823678249085,0.6724268222222223,0.040116627203393464,0.6723100000000001,0.04086933618252197,0.1268
29,18.0,0.6747754603174603,0.03845878123318588,0.6680024158730159,0.03967106443630494,0.6683603492063492,0.040409971881003974,0.12172000000000001
30,24.0,0.6635822222222222,0.03756795480554677,0.6578990666666666,0.037530735693621115,0.6568610793650794,0.037897052470171534,0.10611999999999999
31,32.0,0.6476212063492064,0.03840998474927326,0.6420140190476191,0.03826156338049207,0.6407437142857143,0.0384964660652144,0.09006
32,45.0,0.6239220634920635,0.04397493071874379,0.6191530285714286,0.044006399090206545,0.6187787619047619,0.04376043690594902,0.06795999999999999
33,55.0,0.6107763174603175,0.04764465699725936,0.6060801587301587,0.04812625541701006,0.6065286031746032,0.04728299499399244,0.056499999999999995
34,64.0,0.6025934920634921,0.05014239352469109,0.5978598952380952,0.050687128491049074,0.5977363809523809,0.04979554361158934,0.04855999999999999
