graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,0,Expectation,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6177142857142857,0.5822857142857143,0.6177142857142857,0.026000000000000002,0.0,0.0
erdos_renyi,8,2,1,Expectation,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6487999999999999,0.6365333333333334,0.651,0.006,0.0,0.0
erdos_renyi,8,2,2,Expectation,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.5064,0.49713333333333337,0.5064,0.01,0.0,0.0
erdos_renyi,8,2,3,Expectation,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.5357777777777778,0.5391111111111111,0.5584444444444445,0.006,0.0,0.0
erdos_renyi,8,2,4,Expectation,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.7318,0.6924000000000001,0.7412000000000001,0.05600000000000001,0.0,0.0
