graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_average_requested,gamma_average_realized,gamma_start,gamma_end_exclusive,gamma_last
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=24.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8569142857142857,0.8547371428571429,0.8569142857142857,0.3376,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=24.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5685714285714286,0.5719085714285714,0.5835142857142858,0.020999999999999998,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=24.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7929428571428572,0.7947942857142858,0.8040571428571429,0.21699999999999997,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=36.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7989142857142857,0.8006371428571428,0.8050285714285713,0.22119999999999998,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=36.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5707428571428571,0.5725542857142857,0.5878000000000002,0.0214,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=36.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8291142857142857,0.8263999999999999,0.8294571428571429,0.2886,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=36.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5692571428571428,0.5719428571428571,0.5843999999999999,0.0202,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=36.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7923428571428571,0.7942885714285713,0.8040571428571429,0.2194,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=50.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7938857142857144,0.7962171428571428,0.8032285714285715,0.2162,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=50.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5714571428571428,0.5725999999999999,0.5895714285714285,0.021800000000000003,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=50.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8145428571428572,0.8129742857142859,0.8178285714285715,0.26020000000000004,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=50.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5692857142857143,0.57218,0.585,0.0202,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=50.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7913428571428572,0.7932257142857143,0.8040571428571429,0.2186,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8721399999999999,0.8728259999999999,0.8762999999999999,0.1132,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6819200000000001,0.6830040000000001,0.68518,0.0118,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8722199999999999,0.8728440000000001,0.8763,0.1132,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6805,0.6826920000000001,0.6871,0.011,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8241800000000001,0.8256160000000001,0.8309799999999999,0.06,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.85732,0.860178,0.8733799999999998,0.13219999999999998,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.64334,0.648782,0.67424,0.0076,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.82988,0.8314539999999999,0.83796,0.1066,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.64832,0.6524479999999999,0.67428,0.007599999999999999,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8109,0.814796,0.82962,0.0676,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=2.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.83984,0.844222,0.86984,0.13440000000000002,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=2.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.65768,0.64658,0.67278,0.0844,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=2.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.81084,0.8134599999999998,0.82542,0.09620000000000001,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=2.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.65118,0.6520720000000001,0.67106,0.009399999999999999,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=2.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8014600000000002,0.804354,0.8272400000000001,0.0684,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=3.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.83544,0.839908,0.8722,0.13419999999999999,3.0,3.0,2.97,0.0,6.0,5.9399999999999995
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=3.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.64652,0.6463720000000001,0.6705599999999999,0.0152,3.0,3.0,2.97,0.0,6.0,5.9399999999999995
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=3.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8076599999999999,0.8086260000000001,0.8222799999999999,0.0954,3.0,3.0,2.97,0.0,6.0,5.9399999999999995
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=3.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.64574,0.647986,0.6674,0.0102,3.0,3.0,2.97,0.0,6.0,5.9399999999999995
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=3.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.79912,0.801566,0.8265399999999999,0.06839999999999999,3.0,3.0,2.97,0.0,6.0,5.9399999999999995
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=4.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8341200000000001,0.83856,0.8712799999999999,0.1338,4.0,4.0,3.9599999999999995,0.0,8.0,7.92
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=4.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.64602,0.645946,0.6711,0.0148,4.0,4.0,3.9599999999999995,0.0,8.0,7.92
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=4.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8526200000000002,0.850502,0.8544599999999999,0.1008,4.0,4.0,3.9599999999999995,0.0,8.0,7.92
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=4.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.80002,0.8041640000000001,0.8073,0.0614,4.0,4.0,3.9599999999999995,0.0,8.0,7.92
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=4.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.79882,0.8007440000000001,0.82656,0.0686,4.0,4.0,3.9599999999999995,0.0,8.0,7.92
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=8.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8342400000000001,0.838042,0.86724,0.1344,8.0,8.0,7.919999999999999,0.0,16.0,15.84
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=8.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6653399999999999,0.665262,0.6754,0.0234,8.0,8.0,7.919999999999999,0.0,16.0,15.84
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=8.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.83636,0.8367160000000002,0.8394,0.0852,8.0,8.0,7.919999999999999,0.0,16.0,15.84
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=8.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66386,0.6657519999999999,0.67046,0.0228,8.0,8.0,7.919999999999999,0.0,16.0,15.84
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=8.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.79822,0.8003200000000001,0.82598,0.0688,8.0,8.0,7.919999999999999,0.0,16.0,15.84
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=10.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8358599999999999,0.840292,0.8673400000000001,0.13440000000000002,10.0,10.0,9.9,0.0,20.0,19.8
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=10.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66476,0.665498,0.67292,0.0232,10.0,10.0,9.9,0.0,20.0,19.8
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=10.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8107200000000001,0.814106,0.827,0.0754,10.0,10.0,9.9,0.0,20.0,19.8
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=10.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.664,0.6658419999999999,0.6706000000000001,0.022199999999999998,10.0,10.0,9.9,0.0,20.0,19.8
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=10.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.79816,0.8004159999999999,0.8263400000000001,0.0686,10.0,10.0,9.9,0.0,20.0,19.8
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=16.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.86222,0.8647859999999999,0.8682400000000001,0.1224,16.0,16.0,15.839999999999998,0.0,32.0,31.68
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=16.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6662,0.66529,0.6713000000000001,0.0232,16.0,16.0,15.839999999999998,0.0,32.0,31.68
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=16.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8045,0.807342,0.82882,0.08979999999999999,16.0,16.0,15.839999999999998,0.0,32.0,31.68
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=16.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6656000000000001,0.666526,0.67122,0.0248,16.0,16.0,15.839999999999998,0.0,32.0,31.68
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=16.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.79818,0.800486,0.8262400000000001,0.0686,16.0,16.0,15.839999999999998,0.0,32.0,31.68
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=24.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8408,0.8423219999999999,0.84526,0.094,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=24.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66672,0.6664100000000001,0.6723399999999999,0.0228,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=24.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.80632,0.8084620000000001,0.8291000000000001,0.088,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=24.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66364,0.666376,0.6714800000000001,0.019799999999999998,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=24.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7983,0.8004979999999999,0.8260799999999999,0.0688,24.0,24.0,23.76,0.0,48.0,47.519999999999996
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=36.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.81606,0.8187139999999999,0.8222799999999999,0.0806,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=36.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6670999999999999,0.6669639999999999,0.67314,0.0228,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=36.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8076399999999999,0.8116220000000001,0.8271200000000001,0.084,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=36.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6624399999999999,0.665824,0.66966,0.0182,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=36.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7982400000000001,0.8003960000000001,0.8258800000000001,0.069,36.0,36.0,35.64000000000001,0.0,72.0,71.28
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=50.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8017,0.8046620000000001,0.81142,0.0686,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=50.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6677,0.667532,0.6733,0.0224,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=50.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8082,0.811866,0.8258599999999999,0.08299999999999999,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=50.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66258,0.665368,0.6709799999999999,0.0178,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=50.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7972400000000001,0.799888,0.8257200000000001,0.0688,50.0,50.0,49.5,0.0,100.0,99.0
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7631,0.766852,0.7728,0.26180000000000003,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54806,0.5475200000000001,0.5543199999999999,0.0346,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8207600000000002,0.817384,0.8258800000000001,0.41359999999999997,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.54772,0.5475,0.5543799999999999,0.0344,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7093999999999999,0.71167,0.72134,0.1648,0.0,0.0,0.0,0.0,0.0,0.0
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74472,0.7499819999999999,0.76712,0.2984,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54726,0.546556,0.55338,0.0358,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8137799999999998,0.81044,0.82226,0.43,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5487,0.546394,0.5545599999999999,0.0356,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.6895,0.6942519999999999,0.7150599999999999,0.19,1.0,1.0,0.9899999999999999,0.0,2.0,1.98
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=2.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7430399999999999,0.748734,0.7643800000000001,0.2992,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=2.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54878,0.5462659999999999,0.55282,0.0356,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=2.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8119799999999999,0.8091299999999999,0.8183199999999999,0.4306,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=2.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5484600000000001,0.5463960000000001,0.5544,0.035,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=2.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.6886,0.692412,0.71036,0.1904,2.0,2.0,1.9799999999999998,0.0,4.0,3.96
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=3.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7429399999999999,0.748766,0.7628199999999999,0.2996,3.0,3.0,2.97,0.0,6.0,5.9399999999999995
