graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,0,QTL gamma=36.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7613428571428571,0.7646371428571428,0.7685428571428572,0.1852,36.0,36.0
erdos_renyi,8,2,0,QTL gamma=36.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5915714285714285,0.59414,0.6024857142857144,0.013600000000000001,36.0,36.0
erdos_renyi,8,2,0,QTL gamma=36.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.7726857142857143,0.7744885714285714,0.779,0.20800000000000002,36.0,36.0
erdos_renyi,8,2,0,QTL gamma=36.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5727428571428571,0.5753085714285715,0.5822285714285714,0.0188,36.0,36.0
erdos_renyi,8,2,0,QTL gamma=36.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7972857142857143,0.7981400000000001,0.8092571428571428,0.21300000000000002,36.0,36.0
erdos_renyi,8,2,0,QTL gamma=50.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7422857142857142,0.7453628571428571,0.7515142857142857,0.16160000000000002,50.0,50.0
erdos_renyi,8,2,0,QTL gamma=50.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5885714285714286,0.5907171428571429,0.5981142857142857,0.013,50.0,50.0
erdos_renyi,8,2,0,QTL gamma=50.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.7482,0.7480485714285713,0.7537714285714285,0.18980000000000002,50.0,50.0
erdos_renyi,8,2,0,QTL gamma=50.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5722285714285714,0.5747,0.5805142857142856,0.019000000000000003,50.0,50.0
erdos_renyi,8,2,0,QTL gamma=50.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7993428571428571,0.8008771428571428,0.8098285714285716,0.2096,50.0,50.0
erdos_renyi,8,2,1,Expectation,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8721399999999999,0.8728259999999999,0.8762999999999999,0.1132,0.0,0.0
erdos_renyi,8,2,1,Expectation,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6819200000000001,0.6830040000000001,0.68518,0.0118,0.0,0.0
erdos_renyi,8,2,1,Expectation,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8722199999999999,0.8728440000000001,0.8763,0.1132,0.0,0.0
erdos_renyi,8,2,1,Expectation,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6805,0.6826920000000001,0.6871,0.011,0.0,0.0
erdos_renyi,8,2,1,Expectation,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8241800000000001,0.8256160000000001,0.8309799999999999,0.06,0.0,0.0
erdos_renyi,8,2,1,QTL gamma=1.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8598400000000002,0.8603780000000001,0.86432,0.1126,1.0,1.0
erdos_renyi,8,2,1,QTL gamma=1.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6587999999999999,0.6598,0.6711,0.003,1.0,1.0
erdos_renyi,8,2,1,QTL gamma=1.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8415800000000001,0.842426,0.84498,0.101,1.0,1.0
erdos_renyi,8,2,1,QTL gamma=1.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8632200000000001,0.866882,0.87218,0.1252,1.0,1.0
erdos_renyi,8,2,1,QTL gamma=1.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.818,0.820896,0.8263199999999999,0.0668,1.0,1.0
erdos_renyi,8,2,1,QTL gamma=2.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.85504,0.855524,0.86126,0.1168,2.0,2.0
erdos_renyi,8,2,1,QTL gamma=2.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66408,0.664444,0.67432,0.0258,2.0,2.0
erdos_renyi,8,2,1,QTL gamma=2.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8564599999999999,0.8564,0.8596,0.1104,2.0,2.0
erdos_renyi,8,2,1,QTL gamma=2.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8562000000000001,0.858122,0.87156,0.1336,2.0,2.0
erdos_renyi,8,2,1,QTL gamma=2.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.81036,0.8138440000000001,0.8196000000000001,0.0678,2.0,2.0
erdos_renyi,8,2,1,QTL gamma=3.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.85032,0.851892,0.8599399999999999,0.11699999999999999,3.0,3.0
erdos_renyi,8,2,1,QTL gamma=3.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6638200000000001,0.6645960000000001,0.67378,0.025599999999999998,3.0,3.0
erdos_renyi,8,2,1,QTL gamma=3.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.65572,0.658558,0.66412,0.0206,3.0,3.0
erdos_renyi,8,2,1,QTL gamma=3.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.84398,0.8481639999999999,0.8676999999999999,0.13319999999999999,3.0,3.0
erdos_renyi,8,2,1,QTL gamma=3.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8044,0.807548,0.8127800000000001,0.0676,3.0,3.0
erdos_renyi,8,2,1,QTL gamma=4.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8516,0.853508,0.8579000000000001,0.1132,4.0,4.0
erdos_renyi,8,2,1,QTL gamma=4.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66442,0.664964,0.67296,0.025599999999999998,4.0,4.0
erdos_renyi,8,2,1,QTL gamma=4.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.65648,0.6588140000000001,0.66586,0.0218,4.0,4.0
erdos_renyi,8,2,1,QTL gamma=4.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8392799999999999,0.843426,0.8697400000000002,0.13419999999999999,4.0,4.0
