gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass,gamma_average_requested,gamma_average_realized,gamma_start,gamma_end_exclusive,gamma_last
0.2,0.7614892825396826,0.02587379614303353,0.7537324165079365,0.025082550357800028,0.754952165079365,0.02629186019493088,0.169104,0.2,0.19800000000000004,0.0,0.4,0.396
0.4,0.7722602920634921,0.035104537077672485,0.7638475898412699,0.03555458721668241,0.7630446984126984,0.03550319068020624,0.192584,0.4,0.3960000000000001,0.0,0.8,0.792
0.6,0.7715988317460318,0.035073891676022,0.7617042260317459,0.03539006135865605,0.7606223238095238,0.03531902706730527,0.196128,0.6,0.5940000000000001,0.0,1.2,1.188
0.8,0.7688282031746032,0.03386147800133555,0.7571604546031747,0.034691453750302734,0.7557609142857142,0.03481745737383439,0.19406400000000001,0.8,0.7920000000000001,0.0,1.6,1.584
1.2,0.7768609650793651,0.031775391574392624,0.7635688558730158,0.0321043627627873,0.7621277333333334,0.032162924470127266,0.20488,1.2,1.1880000000000002,0.0,2.4,2.376
1.4,0.7783197206349206,0.03330136090801191,0.7632298780952381,0.03294123973032968,0.7620798857142856,0.032826296796691655,0.21251199999999998,1.4,1.386,0.0,2.8,2.772
1.6,0.7729440000000001,0.02942770126258593,0.7571140038095239,0.02843844597617498,0.7562129777777777,0.028328202498186694,0.2122,1.6,1.5840000000000003,0.0,3.2,3.168
