graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,3,QTL gamma=1.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5499555555555555,0.5504688888888889,0.5610444444444443,0.018,1.2,1.2
erdos_renyi,8,2,3,QTL gamma=1.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8440888888888889,0.8441155555555555,0.849,0.2602,1.2,1.2
erdos_renyi,8,2,3,QTL gamma=1.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5518444444444444,0.5515488888888889,0.5615999999999999,0.018000000000000002,1.2,1.2
erdos_renyi,8,2,3,QTL gamma=1.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7433333333333333,0.7427022222222222,0.7503555555555557,0.1076,1.2,1.2
erdos_renyi,8,2,3,QTL gamma=1.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8435555555555555,0.8437533333333332,0.8486666666666667,0.25980000000000003,1.4,1.4
erdos_renyi,8,2,3,QTL gamma=1.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5487555555555557,0.5493533333333334,0.5602666666666667,0.0186,1.4,1.4
erdos_renyi,8,2,3,QTL gamma=1.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8435555555555554,0.8437622222222222,0.848688888888889,0.25980000000000003,1.4,1.4
erdos_renyi,8,2,3,QTL gamma=1.40,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5491555555555556,0.5499977777777778,0.5619555555555557,0.0186,1.4,1.4
erdos_renyi,8,2,3,QTL gamma=1.40,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7425555555555555,0.7416911111111111,0.7489555555555555,0.1084,1.4,1.4
erdos_renyi,8,2,3,QTL gamma=1.60,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8427333333333333,0.8432066666666668,0.8486222222222222,0.2592,1.6,1.6
erdos_renyi,8,2,3,QTL gamma=1.60,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5463555555555555,0.5480177777777777,0.5594666666666668,0.019200000000000002,1.6,1.6
