,gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass
0,0.0,0.7531423611111111,0.056542107476076,0.7332593005952381,0.056608067170819294,0.727890625,0.05644924564583989,0.128125
1,0.25,0.7610057043650794,0.053243553358364885,0.7361192956349206,0.05583532211210212,0.7379935515873016,0.05336628291080966,0.14765625
2,0.33,0.7528261408730159,0.05740963902322751,0.7324285714285714,0.05706259058468423,0.728312251984127,0.05682251934029832,0.13984375
3,0.38,0.7554551091269841,0.05501323935452066,0.7325342261904763,0.057043313903327696,0.725922619047619,0.057258017196242475,0.13984375
4,0.4,0.7490687003968254,0.05616489752210125,0.7294840029761904,0.05491252182790884,0.7284337797619047,0.05657955592155416,0.14609375
5,0.5,0.7869456845238095,0.04883674682950287,0.7647612847222222,0.047732404272729505,0.763499503968254,0.04983032907910687,0.18671875
6,0.56,0.7840687003968254,0.04406790346493545,0.7617083333333333,0.04659214252667172,0.7589558531746031,0.047862483717706385,0.1828125
7,0.6,0.7618390376984128,0.042282579683756594,0.7377937748015873,0.042848682151235266,0.740968501984127,0.04539113182959672,0.16484375
8,0.64,0.7760119047619047,0.046644804776328444,0.7499828869047619,0.04523362542884225,0.7568018353174603,0.0481285054659412,0.171875
9,0.7,0.7239149305555556,0.048371238217355665,0.6991071428571429,0.0470477922074923,0.7002790178571429,0.048936525082246274,0.125
10,0.74,0.791750992063492,0.05310885301683542,0.7659603174603176,0.053244909735757545,0.7686594742063492,0.0540008798780317,0.2171875
11,0.8,0.7923139880952381,0.05476115110522411,0.7648844246031746,0.05366292370711794,0.7662301587301588,0.05369263199378049,0.2140625
12,0.85,0.7764893353174603,0.057643804388043056,0.7532974950396826,0.05653031735696896,0.751779513888889,0.05621425335297367,0.2140625
13,0.9,0.8031560019841268,0.0546447957385778,0.7775482390873016,0.05368760191054072,0.7781175595238096,0.057735801385287666,0.22734375
14,1.0,0.7735689484126984,0.05784684824728485,0.7510305059523809,0.056942591865835585,0.7454885912698412,0.05785518115234285,0.2078125
15,1.1,0.7732775297619048,0.05763353354091996,0.7496519097222223,0.05703955726798751,0.7437127976190476,0.05621783208709958,0.20625
16,1.2,0.7743700396825397,0.05644651609701578,0.7507162698412698,0.05686303926575618,0.7458172123015874,0.05602990039389778,0.2078125
17,1.25,0.7726339285714285,0.056972840927027646,0.7479486607142857,0.058019879380564535,0.741876240079365,0.0575096405695231,0.209375
18,1.28,0.7727901785714286,0.056847321986878835,0.7486383928571428,0.057608493674561986,0.7422643849206348,0.05720044695854801,0.20859375
19,1.3,0.7727145337301586,0.05649335162386424,0.7495062003968254,0.05713267235443288,0.7439186507936508,0.05655495932435093,0.20546875
20,1.35,0.7723189484126984,0.0567630867308574,0.7484575892857143,0.05733680179003643,0.7421626984126984,0.058722557122515756,0.2078125
21,1.4,0.7718489583333333,0.057659308109202494,0.7451817956349206,0.05906992632158384,0.7402294146825397,0.05948037463555562,0.20625
22,1.5,0.7718563988095238,0.05618008244209941,0.7467712053571428,0.05764656035280686,0.7398970734126984,0.058493011822503355,0.20546875
23,1.8,0.7735044642857143,0.05655691661454287,0.746960689484127,0.05659676181622768,0.7454402281746032,0.05622217606878714,0.21328125
24,2.2,0.7747730654761905,0.04726288759560139,0.7495744047619047,0.048764270993989035,0.7463182043650793,0.05447515598488773,0.190625
25,2.6,0.740265376984127,0.04457680768486168,0.7173023313492064,0.04387875861131138,0.7143043154761906,0.044673310080837886,0.175
26,3.0,0.753343253968254,0.05255095525077531,0.7281729910714285,0.05302515372951129,0.719312996031746,0.0534704690355929,0.19921875
27,4.0,0.7690190972222222,0.04280775376812763,0.7418339533730159,0.045494278497318436,0.7442857142857143,0.045943560578492644,0.19453125
28,5.0,0.812937748015873,0.02352133015747069,0.7897547123015873,0.02388130998565311,0.7866567460317461,0.025966702338088135,0.25390625
29,6.0,0.7865054563492063,0.02089424940720466,0.7645031001984127,0.02116369874531016,0.7656274801587302,0.020493136078462443,0.215625
30,7.0,0.7451971726190476,0.03555326531185608,0.7246276041666667,0.03543275489562268,0.7269717261904762,0.03203031398565335,0.1765625
31,8.0,0.7365873015873016,0.041460690954578994,0.7151956845238095,0.04045762995345519,0.7151959325396826,0.0397392520868874,0.17265625
32,10.0,0.7003844246031746,0.041024189979711044,0.6753463541666667,0.04340290756056985,0.6817212301587301,0.03807832559451135,0.1359375
33,12.0,0.6962797619047618,0.04223329451927006,0.6707961309523809,0.0435932777569013,0.6762016369047619,0.041054051400263934,0.11875
34,14.0,0.6998003472222223,0.03972780889366066,0.676570560515873,0.040216131789552426,0.6736346726190476,0.03726936751941078,0.12890625
35,16.0,0.7030691964285715,0.03675219994521603,0.6838624751984128,0.03615918798074554,0.6808544146825397,0.035325849254875814,0.115625
36,18.0,0.6878571428571428,0.04045868456029742,0.6700321180555556,0.040156986076593085,0.6660367063492064,0.038463124916261734,0.10703125
