,graph_family,n,p,seed,gamma_plot,gamma_raw,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass
31,erdos_renyi,8,2,0,14.0,14.0,0.6196685714285716,0.6164720000000001,0.6203957142857144,0.053180000000000005
32,erdos_renyi,8,2,0,16.0,16.0,0.6061628571428572,0.6038054285714286,0.6074428571428571,0.04367
33,erdos_renyi,8,2,0,18.0,18.0,0.5940014285714286,0.5917834285714285,0.5941914285714286,0.03653
34,erdos_renyi,8,2,0,24.0,24.0,0.5654857142857143,0.5623947142857143,0.5654857142857143,0.02186
35,erdos_renyi,8,2,0,32.0,32.0,0.5271028571428571,0.5230661428571428,0.5271028571428571,0.0119
36,erdos_renyi,8,2,0,45.0,45.0,0.46952857142857146,0.4657388571428571,0.46952857142857146,0.00613
37,erdos_renyi,8,2,0,55.0,55.0,0.43655857142857146,0.43332514285714285,0.4366214285714286,0.00424
38,erdos_renyi,8,2,0,64.0,64.0,0.4160928571428571,0.41262828571428567,0.4160928571428571,0.00381
39,erdos_renyi,8,2,0,128.0,128.0,0.3422485714285714,0.34124,0.34241714285714286,0.00108
40,erdos_renyi,8,2,0,256.0,256.0,0.3139757142857143,0.31378142857142854,0.3155457142857143,0.00051
41,erdos_renyi,8,2,0,512.0,512.0,0.30598142857142857,0.30579585714285723,0.3074357142857143,0.00038
42,erdos_renyi,8,2,0,1024.0,1024.0,0.30362428571428574,0.30354157142857147,0.30515571428571425,0.00026
43,erdos_renyi,8,2,1,0.0,0.0,0.8732369999999999,0.8737030000000001,0.874109,0.11209
44,erdos_renyi,8,2,1,0.25,0.25,0.8726949999999999,0.8731538999999999,0.8736879999999999,0.11712
45,erdos_renyi,8,2,1,0.33,0.33,0.872225,0.8727784,0.873432,0.11846999999999999
46,erdos_renyi,8,2,1,0.38,0.38,0.8720489999999999,0.8725788,0.873227,0.11924
47,erdos_renyi,8,2,1,0.4,0.4,0.8719729999999999,0.8724797000000001,0.8732089999999999,0.11946999999999999
48,erdos_renyi,8,2,1,0.5,0.5,0.8716149999999999,0.8708851,0.872109,0.12084
49,erdos_renyi,8,2,1,0.56,0.56,0.870045,0.866534,0.870045,0.12201999999999999
50,erdos_renyi,8,2,1,0.6,0.6,0.8657349999999999,0.8592091999999999,0.8657349999999999,0.121
51,erdos_renyi,8,2,1,0.64,0.64,0.859957,0.8517958999999999,0.859957,0.11734
52,erdos_renyi,8,2,1,0.7,0.7,0.8500030000000001,0.8429776,0.8500030000000001,0.10897000000000001
53,erdos_renyi,8,2,1,0.74,0.74,0.8419679999999999,0.8367505000000002,0.8419679999999999,0.0998
54,erdos_renyi,8,2,1,0.8,0.8,0.8359169999999999,0.8176024999999999,0.8359169999999999,0.08768000000000001
55,erdos_renyi,8,2,1,0.85,0.85,0.82324,0.7798179000000001,0.82324,0.06644
56,erdos_renyi,8,2,1,0.9,0.9,0.795451,0.7479471,0.795451,0.04793
57,erdos_renyi,8,2,1,1.0,1.0,0.733524,0.707939,0.733524,0.03121
58,erdos_renyi,8,2,1,1.1,1.1,0.702341,0.6911332,0.702341,0.02704
59,erdos_renyi,8,2,1,1.2,1.2,0.696356,0.6880208,0.696356,0.02632
60,erdos_renyi,8,2,1,1.25,1.25,0.697354,0.6887563,0.697354,0.02642
61,erdos_renyi,8,2,1,1.28,1.28,0.695771,0.6879873,0.695771,0.02623
62,erdos_renyi,8,2,1,1.3,1.3,0.69729,0.6889483,0.69729,0.026430000000000002
63,erdos_renyi,8,2,1,1.4,1.4,0.701178,0.6918133,0.701178,0.02713
64,erdos_renyi,8,2,1,1.5,1.5,0.714402,0.7005229,0.714402,0.02903
65,erdos_renyi,8,2,1,2.0,2.0,0.8062069999999999,0.7770493999999999,0.8062069999999999,0.06162
66,erdos_renyi,8,2,1,3.0,3.0,0.820233,0.8028269,0.820233,0.07825
67,erdos_renyi,8,2,1,4.0,4.0,0.752344,0.7429376999999999,0.752344,0.03701
68,erdos_renyi,8,2,1,5.0,5.0,0.71915,0.7160999,0.7191690000000001,0.030789999999999998
69,erdos_renyi,8,2,1,6.0,6.0,0.7058709999999999,0.703268,0.7058709999999999,0.028810000000000002
70,erdos_renyi,8,2,1,7.0,7.0,0.696565,0.6943493000000001,0.696565,0.02722
71,erdos_renyi,8,2,1,8.0,8.0,0.688283,0.6864294,0.688283,0.02537
72,erdos_renyi,8,2,1,10.0,10.0,0.675144,0.6741699999999999,0.675717,0.021949999999999997
73,erdos_renyi,8,2,1,12.0,12.0,0.668814,0.66808,0.669176,0.019659999999999997
74,erdos_renyi,8,2,1,14.0,14.0,0.6653800000000001,0.6646693,0.6654300000000001,0.01799
75,erdos_renyi,8,2,1,16.0,16.0,0.6632909999999999,0.6628615000000001,0.664233,0.01712
76,erdos_renyi,8,2,1,18.0,18.0,0.6621140000000001,0.6619392,0.662908,0.01662
77,erdos_renyi,8,2,1,24.0,24.0,0.660653,0.6603221,0.661627,0.01584
78,erdos_renyi,8,2,1,32.0,32.0,0.658787,0.6591222,0.660055,0.01577
79,erdos_renyi,8,2,1,45.0,45.0,0.657957,0.6576997,0.6587989999999999,0.01533
80,erdos_renyi,8,2,1,55.0,55.0,0.657182,0.6566949,0.657629,0.01513
81,erdos_renyi,8,2,1,64.0,64.0,0.655849,0.6557961000000001,0.656701,0.014940000000000002
82,erdos_renyi,8,2,1,128.0,128.0,0.650644,0.6519546,0.6530050000000001,0.01447
83,erdos_renyi,8,2,1,256.0,256.0,0.6489860000000001,0.6496909,0.650462,0.01367
84,erdos_renyi,8,2,1,512.0,512.0,0.647554,0.6490271999999999,0.649919,0.01363
