,graph_family,n,p,seed,gamma_plot,gamma_raw,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass
16,erdos_renyi,8,2,0,1.2,1.2,0.5680803571428571,0.5709821428571428,0.6227678571428571,0.0390625
17,erdos_renyi,8,2,0,1.25,1.25,0.7946428571428571,0.8022321428571428,0.8381696428571429,0.203125
18,erdos_renyi,8,2,0,1.28,1.28,0.5814732142857143,0.5768973214285714,0.6205357142857143,0.0234375
19,erdos_renyi,8,2,0,1.3,1.3,0.8002232142857143,0.80234375,0.8415178571428571,0.203125
20,erdos_renyi,8,2,0,1.35,1.35,0.5714285714285714,0.5919642857142857,0.6417410714285714,0.0234375
21,erdos_renyi,8,2,0,1.4,1.4,0.5725446428571429,0.5844866071428572,0.6339285714285714,0.0234375
22,erdos_renyi,8,2,0,1.5,1.5,0.5892857142857143,0.5965401785714286,0.6305803571428571,0.0234375
23,erdos_renyi,8,2,0,2.0,2.0,0.59375,0.5837053571428571,0.6127232142857143,0.03125
24,erdos_renyi,8,2,0,3.0,3.0,0.5647321428571429,0.5858258928571429,0.6294642857142857,0.0234375
25,erdos_renyi,8,2,0,4.0,4.0,0.8359375,0.8323660714285716,0.8582589285714286,0.3671875
26,erdos_renyi,8,2,0,5.0,5.0,0.8660714285714286,0.8635044642857143,0.8917410714285714,0.40625
27,erdos_renyi,8,2,0,6.0,6.0,0.7321428571428571,0.7320312499999999,0.7622767857142857,0.1328125
28,erdos_renyi,8,2,0,7.0,7.0,0.5736607142857143,0.5803571428571429,0.6205357142857143,0.015625
29,erdos_renyi,8,2,0,8.0,8.0,0.5870535714285714,0.5761160714285715,0.6138392857142857,0.015625
30,erdos_renyi,8,2,0,10.0,10.0,0.6082589285714286,0.5850446428571429,0.6160714285714286,0.015625
31,erdos_renyi,8,2,0,12.0,12.0,0.6852678571428571,0.6660714285714285,0.6875,0.0625
32,erdos_renyi,8,2,0,14.0,14.0,0.5491071428571429,0.5709821428571429,0.6060267857142857,0.0234375
33,erdos_renyi,8,2,0,16.0,16.0,0.5859375,0.5713169642857142,0.6082589285714286,0.015625
34,erdos_renyi,8,2,0,18.0,18.0,0.59375,0.5715401785714287,0.6037946428571429,0.03125
35,erdos_renyi,8,2,1,0.0,0.0,0.87265625,0.873984375,0.896875,0.1015625
36,erdos_renyi,8,2,1,0.25,0.25,0.87265625,0.8765625,0.88828125,0.1015625
37,erdos_renyi,8,2,1,0.33,0.33,0.871875,0.87671875,0.8875,0.1015625
38,erdos_renyi,8,2,1,0.38,0.38,0.86953125,0.875390625,0.89140625,0.1015625
39,erdos_renyi,8,2,1,0.4,0.4,0.865625,0.8742968750000001,0.89453125,0.1015625
40,erdos_renyi,8,2,1,0.5,0.5,0.86640625,0.8745312499999999,0.89296875,0.109375
41,erdos_renyi,8,2,1,0.56,0.56,0.86640625,0.8750781249999999,0.89296875,0.109375
42,erdos_renyi,8,2,1,0.6,0.6,0.8640625,0.873984375,0.89296875,0.109375
43,erdos_renyi,8,2,1,0.64,0.64,0.86640625,0.8706250000000001,0.88671875,0.109375
44,erdos_renyi,8,2,1,0.7,0.7,0.85,0.850390625,0.87265625,0.1015625
45,erdos_renyi,8,2,1,0.74,0.74,0.8578125,0.87265625,0.8890625,0.109375
46,erdos_renyi,8,2,1,0.8,0.8,0.85859375,0.8700000000000001,0.88671875,0.109375
47,erdos_renyi,8,2,1,0.85,0.85,0.82890625,0.8425,0.8609375,0.1015625
48,erdos_renyi,8,2,1,0.9,0.9,0.85,0.866015625,0.8796875,0.109375
49,erdos_renyi,8,2,1,1.0,1.0,0.859375,0.8612500000000001,0.878125,0.109375
50,erdos_renyi,8,2,1,1.1,1.1,0.84765625,0.86953125,0.8875,0.109375
51,erdos_renyi,8,2,1,1.2,1.2,0.846875,0.867578125,0.88203125,0.109375
52,erdos_renyi,8,2,1,1.25,1.25,0.84453125,0.8670312499999999,0.884375,0.109375
53,erdos_renyi,8,2,1,1.28,1.28,0.821875,0.8275,0.84453125,0.09375
54,erdos_renyi,8,2,1,1.3,1.3,0.8140625,0.8233593750000001,0.8359375,0.09375
55,erdos_renyi,8,2,1,1.35,1.35,0.84140625,0.8677343750000001,0.88515625,0.109375
56,erdos_renyi,8,2,1,1.4,1.4,0.83828125,0.866796875,0.88515625,0.109375
57,erdos_renyi,8,2,1,1.5,1.5,0.84140625,0.863046875,0.88125,0.1171875
58,erdos_renyi,8,2,1,2.0,2.0,0.83984375,0.8539843749999999,0.8796875,0.1171875
59,erdos_renyi,8,2,1,3.0,3.0,0.8078125,0.817578125,0.84609375,0.109375
60,erdos_renyi,8,2,1,4.0,4.0,0.80078125,0.8162499999999999,0.83125,0.09375
61,erdos_renyi,8,2,1,5.0,5.0,0.796875,0.8096093750000002,0.83515625,0.09375
62,erdos_renyi,8,2,1,6.0,6.0,0.79921875,0.815078125,0.8328125,0.078125
63,erdos_renyi,8,2,1,7.0,7.0,0.775,0.7717968749999999,0.7921875,0.0390625
64,erdos_renyi,8,2,1,8.0,8.0,0.74296875,0.7435156250000001,0.76484375,0.0390625
65,erdos_renyi,8,2,1,10.0,10.0,0.71640625,0.7141406250000001,0.73984375,0.03125
66,erdos_renyi,8,2,1,12.0,12.0,0.7125,0.70984375,0.7296875,0.03125
67,erdos_renyi,8,2,1,14.0,14.0,0.65390625,0.675703125,0.7140625,0.015625
68,erdos_renyi,8,2,1,16.0,16.0,0.65546875,0.676640625,0.71015625,0.015625
69,erdos_renyi,8,2,1,18.0,18.0,0.665625,0.673828125,0.71796875,0.03125
70,erdos_renyi,8,2,2,0.0,0.0,0.82890625,0.818671875,0.86796875,0.421875
71,erdos_renyi,8,2,2,0.25,0.25,0.825,0.8158593749999999,0.875,0.421875
72,erdos_renyi,8,2,2,0.33,0.33,0.8234375,0.8158593750000002,0.875,0.421875
73,erdos_renyi,8,2,2,0.38,0.38,0.81953125,0.8164843750000002,0.8734375,0.421875
74,erdos_renyi,8,2,2,0.4,0.4,0.8203125,0.8153906249999998,0.8703125,0.421875
75,erdos_renyi,8,2,2,0.5,0.5,0.821875,0.81640625,0.875,0.4296875
76,erdos_renyi,8,2,2,0.56,0.56,0.8125,0.8159375000000001,0.871875,0.4296875
77,erdos_renyi,8,2,2,0.6,0.6,0.815625,0.8162499999999999,0.8671875,0.4296875
78,erdos_renyi,8,2,2,0.64,0.64,0.81796875,0.8159375000000001,0.8671875,0.4296875
79,erdos_renyi,8,2,2,0.7,0.7,0.8171875,0.8159375000000001,0.86484375,0.4296875
80,erdos_renyi,8,2,2,0.74,0.74,0.8171875,0.81546875,0.865625,0.4296875
81,erdos_renyi,8,2,2,0.8,0.8,0.81484375,0.8141406250000001,0.86328125,0.4296875
82,erdos_renyi,8,2,2,0.85,0.85,0.81484375,0.813125,0.86171875,0.4296875
83,erdos_renyi,8,2,2,0.9,0.9,0.81484375,0.8124218750000001,0.86015625,0.4296875
84,erdos_renyi,8,2,2,1.0,1.0,0.81640625,0.8128125,0.8609375,0.4296875
85,erdos_renyi,8,2,2,1.1,1.1,0.8140625,0.81328125,0.85625,0.4296875
86,erdos_renyi,8,2,2,1.2,1.2,0.81171875,0.8126562500000001,0.8609375,0.4296875
87,erdos_renyi,8,2,2,1.25,1.25,0.81171875,0.8120312500000001,0.8609375,0.4296875
88,erdos_renyi,8,2,2,1.28,1.28,0.81171875,0.8124218750000001,0.8625,0.4296875
89,erdos_renyi,8,2,2,1.3,1.3,0.8078125,0.811171875,0.8609375,0.4296875
90,erdos_renyi,8,2,2,1.35,1.35,0.80859375,0.8110156249999999,0.8625,0.4296875
91,erdos_renyi,8,2,2,1.4,1.4,0.80859375,0.8120312500000001,0.86328125,0.4296875
92,erdos_renyi,8,2,2,1.5,1.5,0.81171875,0.8115625,0.86328125,0.4296875
93,erdos_renyi,8,2,2,2.0,2.0,0.8109375,0.8115625,0.8578125,0.4375
94,erdos_renyi,8,2,2,3.0,3.0,0.8125,0.8110156249999999,0.85859375,0.4375
95,erdos_renyi,8,2,2,4.0,4.0,0.815625,0.8109375,0.86015625,0.4375
96,erdos_renyi,8,2,2,5.0,5.0,0.815625,0.8103906249999999,0.86015625,0.4375
97,erdos_renyi,8,2,2,6.0,6.0,0.8109375,0.810546875,0.85703125,0.4375
98,erdos_renyi,8,2,2,7.0,7.0,0.81015625,0.80984375,0.85546875,0.4375
99,erdos_renyi,8,2,2,8.0,8.0,0.81640625,0.8107812500000001,0.85546875,0.4375
100,erdos_renyi,8,2,2,10.0,10.0,0.81875,0.808203125,0.84765625,0.4453125
101,erdos_renyi,8,2,2,12.0,12.0,0.8171875,0.8046093749999998,0.83828125,0.4375
102,erdos_renyi,8,2,2,14.0,14.0,0.81015625,0.8002343749999999,0.83359375,0.421875
103,erdos_renyi,8,2,2,16.0,16.0,0.79921875,0.7926562500000001,0.82265625,0.40625
104,erdos_renyi,8,2,2,18.0,18.0,0.78203125,0.7828906250000001,0.825,0.375
105,erdos_renyi,8,2,3,0.0,0.0,0.5677083333333334,0.5692708333333333,0.609375,0.0078125
106,erdos_renyi,8,2,3,0.25,0.25,0.5659722222222222,0.55859375,0.6067708333333334,0.0
107,erdos_renyi,8,2,3,0.33,0.33,0.5590277777777778,0.5641493055555556,0.6067708333333334,0.0078125
108,erdos_renyi,8,2,3,0.38,0.38,0.5581597222222222,0.5606770833333334,0.6137152777777778,0.0078125
109,erdos_renyi,8,2,3,0.4,0.4,0.5546875,0.56171875,0.6137152777777778,0.0078125
110,erdos_renyi,8,2,3,0.5,0.5,0.5685763888888888,0.5652777777777779,0.6137152777777778,0.0078125
111,erdos_renyi,8,2,3,0.56,0.56,0.5598958333333334,0.566579861111111,0.6128472222222222,0.0078125
112,erdos_renyi,8,2,3,0.6,0.6,0.5538194444444444,0.5638888888888889,0.6102430555555556,0.0078125
113,erdos_renyi,8,2,3,0.64,0.64,0.5546875,0.5585069444444445,0.6085069444444444,0.0078125
114,erdos_renyi,8,2,3,0.7,0.7,0.5538194444444444,0.5631076388888889,0.6076388888888888,0.0078125
115,erdos_renyi,8,2,3,0.74,0.74,0.5529513888888888,0.5615451388888889,0.6067708333333334,0.0078125
116,erdos_renyi,8,2,3,0.8,0.8,0.5607638888888888,0.5622395833333333,0.6128472222222222,0.0078125
117,erdos_renyi,8,2,3,0.85,0.85,0.5581597222222222,0.5611979166666667,0.6050347222222222,0.0078125
118,erdos_renyi,8,2,3,0.9,0.9,0.5564236111111112,0.5600694444444445,0.6102430555555556,0.0078125
119,erdos_renyi,8,2,3,1.0,1.0,0.5503472222222222,0.5621527777777777,0.6076388888888888,0.0
120,erdos_renyi,8,2,3,1.1,1.1,0.5555555555555556,0.5627604166666667,0.6015625,0.0078125
121,erdos_renyi,8,2,3,1.2,1.2,0.5538194444444444,0.5651909722222223,0.5980902777777778,0.0078125
122,erdos_renyi,8,2,3,1.25,1.25,0.5703125,0.5632812500000001,0.6137152777777778,0.0078125
123,erdos_renyi,8,2,3,1.28,1.28,0.5520833333333334,0.5625868055555555,0.6102430555555556,0.0078125
124,erdos_renyi,8,2,3,1.3,1.3,0.5564236111111112,0.5634548611111111,0.6067708333333334,0.0
125,erdos_renyi,8,2,3,1.35,1.35,0.5572916666666666,0.5611979166666667,0.6024305555555556,0.0078125
126,erdos_renyi,8,2,3,1.4,1.4,0.5572916666666666,0.5627604166666667,0.5980902777777778,0.0078125
127,erdos_renyi,8,2,3,1.5,1.5,0.5460069444444444,0.5589409722222223,0.6067708333333334,0.0078125
128,erdos_renyi,8,2,3,2.0,2.0,0.5529513888888888,0.5596354166666666,0.6111111111111112,0.0078125
129,erdos_renyi,8,2,3,3.0,3.0,0.5598958333333334,0.5631076388888888,0.5954861111111112,0.0
130,erdos_renyi,8,2,3,4.0,4.0,0.6102430555555556,0.570486111111111,0.6180555555555556,0.0625
131,erdos_renyi,8,2,3,5.0,5.0,0.6840277777777778,0.654513888888889,0.6840277777777778,0.0703125
132,erdos_renyi,8,2,3,6.0,6.0,0.5520833333333334,0.5529513888888888,0.6119791666666666,0.0
133,erdos_renyi,8,2,3,7.0,7.0,0.5703125,0.5515625,0.5911458333333334,0.0078125
134,erdos_renyi,8,2,3,8.0,8.0,0.5720486111111112,0.5628472222222222,0.6041666666666666,0.0078125
135,erdos_renyi,8,2,3,10.0,10.0,0.5607638888888888,0.5542534722222223,0.5963541666666666,0.0
136,erdos_renyi,8,2,3,12.0,12.0,0.5677083333333334,0.5647569444444444,0.6154513888888888,0.0078125
137,erdos_renyi,8,2,3,14.0,14.0,0.5711805555555556,0.5552951388888888,0.6015625,0.0078125
138,erdos_renyi,8,2,3,16.0,16.0,0.5564236111111112,0.5519097222222221,0.5963541666666666,0.0
139,erdos_renyi,8,2,3,18.0,18.0,0.5729166666666666,0.5510416666666667,0.5998263888888888,0.0
140,erdos_renyi,8,2,4,0.0,0.0,0.7546875,0.758515625,0.78359375,0.1171875
141,erdos_renyi,8,2,4,0.25,0.25,0.9234375,0.903125,0.92734375,0.4140625
142,erdos_renyi,8,2,4,0.33,0.33,0.91953125,0.906640625,0.92265625,0.40625
143,erdos_renyi,8,2,4,0.38,0.38,0.91484375,0.9071093749999999,0.925,0.390625
144,erdos_renyi,8,2,4,0.4,0.4,0.91796875,0.9063281249999999,0.93046875,0.40625
145,erdos_renyi,8,2,4,0.5,0.5,0.90625,0.90625,0.92578125,0.375
146,erdos_renyi,8,2,4,0.56,0.56,0.9046875,0.9071874999999998,0.92890625,0.375
147,erdos_renyi,8,2,4,0.6,0.6,0.89609375,0.904296875,0.9296875,0.375
148,erdos_renyi,8,2,4,0.64,0.64,0.890625,0.903671875,0.934375,0.375
149,erdos_renyi,8,2,4,0.7,0.7,0.89765625,0.9028906250000001,0.93203125,0.359375
150,erdos_renyi,8,2,4,0.74,0.74,0.89765625,0.901953125,0.9265625,0.3515625
151,erdos_renyi,8,2,4,0.8,0.8,0.89609375,0.9005468750000001,0.9234375,0.3515625
152,erdos_renyi,8,2,4,0.85,0.85,0.89609375,0.90078125,0.92578125,0.3515625
153,erdos_renyi,8,2,4,0.9,0.9,0.8953125,0.900390625,0.9265625,0.34375
154,erdos_renyi,8,2,4,1.0,1.0,0.8921875,0.9009375000000001,0.9234375,0.3515625
155,erdos_renyi,8,2,4,1.1,1.1,0.89140625,0.8984375,0.928125,0.3515625
156,erdos_renyi,8,2,4,1.2,1.2,0.903125,0.899375,0.925,0.375
157,erdos_renyi,8,2,4,1.25,1.25,0.90234375,0.89921875,0.925,0.375
158,erdos_renyi,8,2,4,1.28,1.28,0.89296875,0.8973437500000001,0.93125,0.3671875
159,erdos_renyi,8,2,4,1.3,1.3,0.89453125,0.896796875,0.93203125,0.3671875
160,erdos_renyi,8,2,4,1.35,1.35,0.89375,0.896171875,0.91796875,0.3671875
161,erdos_renyi,8,2,4,1.4,1.4,0.89140625,0.8970312499999998,0.925,0.359375
162,erdos_renyi,8,2,4,1.5,1.5,0.8859375,0.8926562500000002,0.92421875,0.359375
163,erdos_renyi,8,2,4,2.0,2.0,0.88046875,0.8861718749999999,0.92421875,0.3515625
164,erdos_renyi,8,2,4,3.0,3.0,0.7421875,0.73484375,0.7765625,0.21875
165,erdos_renyi,8,2,4,4.0,4.0,0.72109375,0.733125,0.771875,0.1484375
166,erdos_renyi,8,2,4,5.0,5.0,0.83046875,0.849375,0.8703125,0.34375
167,erdos_renyi,8,2,4,6.0,6.0,0.7328125,0.7346874999999999,0.77265625,0.2265625
168,erdos_renyi,8,2,4,7.0,7.0,0.721875,0.72921875,0.7625,0.140625
169,erdos_renyi,8,2,4,8.0,8.0,0.72421875,0.7271093750000001,0.77734375,0.125
170,erdos_renyi,8,2,4,10.0,10.0,0.72578125,0.7343749999999999,0.7640625,0.140625
171,erdos_renyi,8,2,4,12.0,12.0,0.72265625,0.73625,0.765625,0.109375
172,erdos_renyi,8,2,4,14.0,14.0,0.72109375,0.7384375000000001,0.7640625,0.109375
173,erdos_renyi,8,2,4,16.0,16.0,0.72578125,0.7406249999999999,0.76875,0.125
174,erdos_renyi,8,2,4,18.0,18.0,0.72890625,0.739921875,0.76640625,0.1171875
