,graph_family,n,p,seed,gamma_plot,gamma_raw,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass
63,erdos_renyi,8,2,1,3.0,3.0,0.657421875,0.6600390625,0.68671875,0.015625
64,erdos_renyi,8,2,1,4.0,4.0,0.798046875,0.784375,0.7984375,0.07421875
65,erdos_renyi,8,2,1,5.0,5.0,0.77421875,0.770546875,0.787890625,0.05859375
66,erdos_renyi,8,2,1,6.0,6.0,0.71875,0.7074609374999999,0.725390625,0.03515625
67,erdos_renyi,8,2,1,7.0,7.0,0.700390625,0.6944140625,0.708203125,0.03125
68,erdos_renyi,8,2,1,8.0,8.0,0.68515625,0.6739062500000002,0.691796875,0.03515625
69,erdos_renyi,8,2,1,10.0,10.0,0.700390625,0.6828125,0.700390625,0.04296875
70,erdos_renyi,8,2,1,12.0,12.0,0.695703125,0.6762109374999999,0.695703125,0.0390625
71,erdos_renyi,8,2,1,14.0,14.0,0.683984375,0.6765234375,0.699609375,0.0390625
72,erdos_renyi,8,2,1,16.0,16.0,0.68671875,0.6763281250000001,0.6890625,0.0390625
73,erdos_renyi,8,2,1,18.0,18.0,0.684765625,0.6757421874999999,0.687890625,0.0390625
74,erdos_renyi,8,2,2,0.0,0.0,0.803125,0.8158984374999999,0.85703125,0.3671875
75,erdos_renyi,8,2,2,0.25,0.25,0.804296875,0.8164843749999999,0.8546875,0.37890625
76,erdos_renyi,8,2,2,0.33,0.33,0.801953125,0.8155859375000001,0.848828125,0.37890625
77,erdos_renyi,8,2,2,0.38,0.38,0.802734375,0.8156640625000001,0.84765625,0.37890625
78,erdos_renyi,8,2,2,0.4,0.4,0.799609375,0.815078125,0.851171875,0.37890625
79,erdos_renyi,8,2,2,0.5,0.5,0.801171875,0.8142968749999999,0.84765625,0.37890625
80,erdos_renyi,8,2,2,0.56,0.56,0.79921875,0.8145312499999999,0.84453125,0.37890625
81,erdos_renyi,8,2,2,0.6,0.6,0.799609375,0.81375,0.84375,0.37890625
82,erdos_renyi,8,2,2,0.64,0.64,0.799609375,0.8137109375,0.84453125,0.37890625
83,erdos_renyi,8,2,2,0.7,0.7,0.79921875,0.8133593750000001,0.844140625,0.37890625
84,erdos_renyi,8,2,2,0.74,0.74,0.799609375,0.8130078124999999,0.84375,0.37890625
85,erdos_renyi,8,2,2,0.8,0.8,0.8,0.8121875000000001,0.8453125,0.37890625
86,erdos_renyi,8,2,2,0.85,0.85,0.798046875,0.8108984375,0.84375,0.37890625
87,erdos_renyi,8,2,2,0.9,0.9,0.8,0.8114062499999999,0.843359375,0.37890625
88,erdos_renyi,8,2,2,1.0,1.0,0.789453125,0.8090234374999999,0.843359375,0.375
89,erdos_renyi,8,2,2,1.1,1.1,0.7890625,0.8081250000000001,0.844921875,0.375
90,erdos_renyi,8,2,2,1.2,1.2,0.790234375,0.8088671875,0.8421875,0.375
91,erdos_renyi,8,2,2,1.25,1.25,0.788671875,0.8085546875,0.840234375,0.375
92,erdos_renyi,8,2,2,1.28,1.28,0.787890625,0.8087109374999999,0.842578125,0.375
93,erdos_renyi,8,2,2,1.3,1.3,0.7875,0.80828125,0.8421875,0.375
94,erdos_renyi,8,2,2,1.35,1.35,0.7890625,0.8081640624999998,0.841015625,0.375
95,erdos_renyi,8,2,2,1.4,1.4,0.7890625,0.8076171875,0.840234375,0.375
96,erdos_renyi,8,2,2,1.5,1.5,0.788671875,0.80703125,0.837890625,0.375
97,erdos_renyi,8,2,2,1.8,1.8,0.791015625,0.8067578125000001,0.836328125,0.37890625
98,erdos_renyi,8,2,2,2.2,2.2,0.791015625,0.8056640625,0.837109375,0.37890625
99,erdos_renyi,8,2,2,2.6,2.6,0.791015625,0.8055078125000001,0.834765625,0.37890625
100,erdos_renyi,8,2,2,3.0,3.0,0.791015625,0.8056640625,0.843359375,0.37890625
101,erdos_renyi,8,2,2,4.0,4.0,0.789453125,0.8055468749999999,0.84375,0.375
102,erdos_renyi,8,2,2,5.0,5.0,0.790234375,0.8048828125,0.83828125,0.375
103,erdos_renyi,8,2,2,6.0,6.0,0.791796875,0.8043359375,0.830859375,0.375
104,erdos_renyi,8,2,2,7.0,7.0,0.78828125,0.8040234375,0.827734375,0.375
105,erdos_renyi,8,2,2,8.0,8.0,0.790625,0.80296875,0.82890625,0.375
106,erdos_renyi,8,2,2,10.0,10.0,0.787109375,0.8021484375,0.823828125,0.37109375
107,erdos_renyi,8,2,2,12.0,12.0,0.789453125,0.7987500000000001,0.82265625,0.37109375
108,erdos_renyi,8,2,2,14.0,14.0,0.7765625,0.793828125,0.817578125,0.359375
109,erdos_renyi,8,2,2,16.0,16.0,0.778125,0.7909375000000001,0.81328125,0.36328125
110,erdos_renyi,8,2,2,18.0,18.0,0.769140625,0.7840625000000001,0.802734375,0.35546875
111,erdos_renyi,8,2,3,0.0,0.0,0.56640625,0.5790364583333333,0.6024305555555556,0.00390625
112,erdos_renyi,8,2,3,0.25,0.25,0.5698784722222222,0.580295138888889,0.6072048611111112,0.00390625
113,erdos_renyi,8,2,3,0.33,0.33,0.5707465277777778,0.579296875,0.5972222222222222,0.00390625
114,erdos_renyi,8,2,3,0.38,0.38,0.5729166666666666,0.5795572916666667,0.6137152777777778,0.00390625
115,erdos_renyi,8,2,3,0.4,0.4,0.5729166666666666,0.5799479166666667,0.5985243055555556,0.00390625
116,erdos_renyi,8,2,3,0.5,0.5,0.5711805555555556,0.5802517361111111,0.5989583333333334,0.00390625
117,erdos_renyi,8,2,3,0.56,0.56,0.5733506944444444,0.5807291666666667,0.6141493055555556,0.00390625
118,erdos_renyi,8,2,3,0.6,0.6,0.5629340277777778,0.5784722222222223,0.6019965277777778,0.00390625
119,erdos_renyi,8,2,3,0.64,0.64,0.5694444444444444,0.5787760416666666,0.5963541666666666,0.00390625
120,erdos_renyi,8,2,3,0.7,0.7,0.56640625,0.5773437499999999,0.5980902777777778,0.0
121,erdos_renyi,8,2,3,0.74,0.74,0.5685763888888888,0.5784288194444445,0.5998263888888888,0.00390625
122,erdos_renyi,8,2,3,0.8,0.8,0.5659722222222222,0.5760850694444444,0.5950520833333334,0.0
123,erdos_renyi,8,2,3,0.85,0.85,0.5655381944444444,0.5762586805555555,0.5967881944444444,0.0
124,erdos_renyi,8,2,3,0.9,0.9,0.5559895833333334,0.5745659722222222,0.5941840277777778,0.00390625
125,erdos_renyi,8,2,3,1.0,1.0,0.5551215277777778,0.5727864583333333,0.5980902777777778,0.00390625
126,erdos_renyi,8,2,3,1.1,1.1,0.5690104166666666,0.5782986111111111,0.5963541666666666,0.0
127,erdos_renyi,8,2,3,1.2,1.2,0.5659722222222222,0.5754340277777777,0.5985243055555556,0.01171875
128,erdos_renyi,8,2,3,1.25,1.25,0.5603298611111112,0.5734375,0.59765625,0.01171875
129,erdos_renyi,8,2,3,1.28,1.28,0.5646701388888888,0.573828125,0.59765625,0.01171875
130,erdos_renyi,8,2,3,1.3,1.3,0.5603298611111112,0.5719618055555558,0.5972222222222222,0.015625
131,erdos_renyi,8,2,3,1.35,1.35,0.5512152777777778,0.5742187499999999,0.5980902777777778,0.00390625
132,erdos_renyi,8,2,3,1.4,1.4,0.5477430555555556,0.5646701388888888,0.5963541666666666,0.0078125
133,erdos_renyi,8,2,3,1.5,1.5,0.5551215277777778,0.573046875,0.5989583333333334,0.015625
134,erdos_renyi,8,2,3,1.8,1.8,0.5694444444444444,0.5766059027777779,0.6015625,0.01171875
135,erdos_renyi,8,2,3,2.2,2.2,0.5407986111111112,0.5623697916666666,0.5924479166666666,0.00390625
136,erdos_renyi,8,2,3,2.6,2.6,0.5572916666666666,0.5677951388888889,0.5941840277777778,0.05859375
137,erdos_renyi,8,2,3,3.0,3.0,0.5655381944444444,0.5734375,0.5985243055555556,0.015625
138,erdos_renyi,8,2,3,4.0,4.0,0.5625,0.5632378472222223,0.6032986111111112,0.0
139,erdos_renyi,8,2,3,5.0,5.0,0.7960069444444444,0.7901909722222222,0.8081597222222222,0.23046875
140,erdos_renyi,8,2,3,6.0,6.0,0.7925347222222222,0.7785590277777777,0.7990451388888888,0.23046875
141,erdos_renyi,8,2,3,7.0,7.0,0.6236979166666666,0.6087239583333334,0.6315104166666666,0.1015625
142,erdos_renyi,8,2,3,8.0,8.0,0.5789930555555556,0.5825520833333333,0.6011284722222222,0.0859375
143,erdos_renyi,8,2,3,10.0,10.0,0.5737847222222222,0.5665364583333333,0.6046006944444444,0.078125
144,erdos_renyi,8,2,3,12.0,12.0,0.5533854166666666,0.5645833333333333,0.5924479166666666,0.0078125
145,erdos_renyi,8,2,3,14.0,14.0,0.5611979166666666,0.5612847222222223,0.5915798611111112,0.06640625
146,erdos_renyi,8,2,3,16.0,16.0,0.5672743055555556,0.5781684027777778,0.59765625,0.00390625
147,erdos_renyi,8,2,3,18.0,18.0,0.5646701388888888,0.5793402777777779,0.59765625,0.00390625
148,erdos_renyi,8,2,4,0.0,0.0,0.7703125,0.770078125,0.782421875,0.12109375
149,erdos_renyi,8,2,4,0.25,0.25,0.774609375,0.77515625,0.7921875,0.17578125
150,erdos_renyi,8,2,4,0.33,0.33,0.771875,0.7751171875,0.79375,0.17578125
151,erdos_renyi,8,2,4,0.38,0.38,0.76953125,0.7739843750000001,0.790625,0.16015625
152,erdos_renyi,8,2,4,0.4,0.4,0.780859375,0.77578125,0.78984375,0.18359375
153,erdos_renyi,8,2,4,0.5,0.5,0.776171875,0.773359375,0.787890625,0.17578125
154,erdos_renyi,8,2,4,0.56,0.56,0.76953125,0.77046875,0.784375,0.1640625
155,erdos_renyi,8,2,4,0.6,0.6,0.76875,0.7702734375,0.783203125,0.16796875
156,erdos_renyi,8,2,4,0.64,0.64,0.771484375,0.769921875,0.784765625,0.1640625
157,erdos_renyi,8,2,4,0.7,0.7,0.769921875,0.7701171875,0.78359375,0.15625
158,erdos_renyi,8,2,4,0.74,0.74,0.8921875,0.8955468750000002,0.914453125,0.41015625
159,erdos_renyi,8,2,4,0.8,0.8,0.88671875,0.8955078125000002,0.91875,0.40234375
160,erdos_renyi,8,2,4,0.85,0.85,0.892578125,0.8965624999999999,0.91796875,0.421875
161,erdos_renyi,8,2,4,0.9,0.9,0.891796875,0.895859375,0.916796875,0.41796875
162,erdos_renyi,8,2,4,1.0,1.0,0.888671875,0.89484375,0.915625,0.40625
163,erdos_renyi,8,2,4,1.1,1.1,0.885546875,0.89578125,0.91328125,0.3984375
164,erdos_renyi,8,2,4,1.2,1.2,0.887109375,0.8948828125,0.91171875,0.40625
165,erdos_renyi,8,2,4,1.25,1.25,0.886328125,0.895546875,0.912109375,0.40234375
166,erdos_renyi,8,2,4,1.28,1.28,0.887109375,0.89453125,0.91015625,0.39453125
167,erdos_renyi,8,2,4,1.3,1.3,0.8859375,0.8936718750000001,0.908984375,0.39453125
168,erdos_renyi,8,2,4,1.35,1.35,0.88828125,0.893515625,0.909375,0.3984375
169,erdos_renyi,8,2,4,1.4,1.4,0.885546875,0.8924999999999998,0.9125,0.3828125
170,erdos_renyi,8,2,4,1.5,1.5,0.885546875,0.8926953124999999,0.909765625,0.38671875
171,erdos_renyi,8,2,4,1.8,1.8,0.8796875,0.8913671875,0.9140625,0.375
172,erdos_renyi,8,2,4,2.2,2.2,0.734765625,0.744921875,0.772265625,0.140625
173,erdos_renyi,8,2,4,2.6,2.6,0.71875,0.732421875,0.751171875,0.15234375
174,erdos_renyi,8,2,4,3.0,3.0,0.70703125,0.7264453124999999,0.748046875,0.15234375
175,erdos_renyi,8,2,4,4.0,4.0,0.765625,0.7555078125,0.779296875,0.2890625
176,erdos_renyi,8,2,4,5.0,5.0,0.705078125,0.7180859375,0.7453125,0.18359375
177,erdos_renyi,8,2,4,6.0,6.0,0.713671875,0.7218359375000001,0.75078125,0.15625
178,erdos_renyi,8,2,4,7.0,7.0,0.722265625,0.7245703125,0.748828125,0.1484375
179,erdos_renyi,8,2,4,8.0,8.0,0.7265625,0.7264843750000001,0.751953125,0.1484375
180,erdos_renyi,8,2,4,10.0,10.0,0.72734375,0.7310937500000001,0.753125,0.14453125
181,erdos_renyi,8,2,4,12.0,12.0,0.723046875,0.7277734375,0.751171875,0.13671875
182,erdos_renyi,8,2,4,14.0,14.0,0.7203125,0.7271093750000001,0.749609375,0.1328125
183,erdos_renyi,8,2,4,16.0,16.0,0.721484375,0.7283984375000001,0.749609375,0.1171875
184,erdos_renyi,8,2,4,18.0,18.0,0.71953125,0.7282031250000001,0.75,0.11328125
