,graph_family,n,p,seed,gamma_plot,gamma_raw,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass
26,erdos_renyi,8,2,0,3.0,3.0,0.7996651785714286,0.7980189732142857,0.8166852678571429,0.228515625
27,erdos_renyi,8,2,0,4.0,4.0,0.7982700892857143,0.7972098214285714,0.8130580357142857,0.224609375
28,erdos_renyi,8,2,0,5.0,5.0,0.7996651785714286,0.798046875,0.8113839285714286,0.224609375
29,erdos_renyi,8,2,0,6.0,6.0,0.7854352678571429,0.7861607142857143,0.7985491071428571,0.21875
30,erdos_renyi,8,2,0,7.0,7.0,0.7823660714285714,0.7796595982142857,0.7898995535714286,0.208984375
31,erdos_renyi,8,2,0,8.0,8.0,0.7349330357142857,0.7279017857142857,0.7427455357142857,0.158203125
32,erdos_renyi,8,2,0,10.0,10.0,0.7642299107142857,0.7549107142857142,0.7667410714285714,0.25390625
33,erdos_renyi,8,2,0,12.0,12.0,0.7550223214285714,0.7525669642857142,0.7642299107142857,0.19140625
34,erdos_renyi,8,2,0,14.0,14.0,0.564453125,0.5737444196428572,0.5965401785714286,0.015625
35,erdos_renyi,8,2,0,16.0,16.0,0.5625,0.5773995535714287,0.5998883928571429,0.013671875
36,erdos_renyi,8,2,0,18.0,18.0,0.599609375,0.59921875,0.6065848214285714,0.033203125
37,erdos_renyi,8,2,1,0.0,0.0,0.8755859375,0.87669921875,0.8833984375,0.10546875
38,erdos_renyi,8,2,1,0.25,0.25,0.8734375,0.874609375,0.8814453125,0.107421875
39,erdos_renyi,8,2,1,0.33,0.33,0.87421875,0.87392578125,0.880859375,0.109375
40,erdos_renyi,8,2,1,0.38,0.38,0.8736328125,0.873671875,0.8810546875,0.109375
41,erdos_renyi,8,2,1,0.4,0.4,0.870703125,0.8632226562499999,0.8763671875,0.107421875
42,erdos_renyi,8,2,1,0.5,0.5,0.86484375,0.8574414062500001,0.8716796875,0.109375
43,erdos_renyi,8,2,1,0.56,0.56,0.8638671875,0.8590234375,0.871875,0.109375
44,erdos_renyi,8,2,1,0.6,0.6,0.847265625,0.8463085937499999,0.8591796875,0.103515625
45,erdos_renyi,8,2,1,0.64,0.64,0.85,0.8485546875000001,0.8646484375,0.10546875
46,erdos_renyi,8,2,1,0.7,0.7,0.865625,0.8630859375,0.87421875,0.111328125
47,erdos_renyi,8,2,1,0.74,0.74,0.8400390625,0.8434179687500001,0.8583984375,0.103515625
48,erdos_renyi,8,2,1,0.8,0.8,0.849609375,0.8516210937499998,0.867578125,0.107421875
49,erdos_renyi,8,2,1,0.85,0.85,0.67265625,0.67375,0.6962890625,0.025390625
50,erdos_renyi,8,2,1,0.9,0.9,0.664453125,0.6722265624999999,0.6953125,0.01953125
51,erdos_renyi,8,2,1,1.0,1.0,0.662890625,0.6656640625000001,0.68125,0.01953125
52,erdos_renyi,8,2,1,1.1,1.1,0.66484375,0.6697460937499999,0.69140625,0.01953125
53,erdos_renyi,8,2,1,1.2,1.2,0.668359375,0.67177734375,0.694921875,0.025390625
54,erdos_renyi,8,2,1,1.25,1.25,0.7640625,0.73064453125,0.7640625,0.03125
55,erdos_renyi,8,2,1,1.28,1.28,0.700390625,0.690703125,0.7029296875,0.021484375
56,erdos_renyi,8,2,1,1.3,1.3,0.669921875,0.6626757812499999,0.6806640625,0.01171875
57,erdos_renyi,8,2,1,1.35,1.35,0.7498046875,0.7232226562500002,0.7498046875,0.029296875
58,erdos_renyi,8,2,1,1.4,1.4,0.7216796875,0.708359375,0.7248046875,0.025390625
59,erdos_renyi,8,2,1,1.5,1.5,0.7599609375,0.73353515625,0.7599609375,0.029296875
60,erdos_renyi,8,2,1,1.8,1.8,0.8248046875,0.7930468750000002,0.8248046875,0.072265625
61,erdos_renyi,8,2,1,2.2,2.2,0.7689453125,0.7444726562499999,0.7689453125,0.0390625
62,erdos_renyi,8,2,1,2.6,2.6,0.661328125,0.66025390625,0.68203125,0.0234375
63,erdos_renyi,8,2,1,3.0,3.0,0.773046875,0.75484375,0.773046875,0.0390625
64,erdos_renyi,8,2,1,4.0,4.0,0.740234375,0.73609375,0.7505859375,0.025390625
65,erdos_renyi,8,2,1,5.0,5.0,0.698828125,0.69826171875,0.707421875,0.025390625
66,erdos_renyi,8,2,1,6.0,6.0,0.71640625,0.7134375000000001,0.73046875,0.021484375
67,erdos_renyi,8,2,1,7.0,7.0,0.6974609375,0.6998828125,0.7115234375,0.02734375
68,erdos_renyi,8,2,1,8.0,8.0,0.6845703125,0.6913671875,0.70390625,0.0234375
69,erdos_renyi,8,2,1,10.0,10.0,0.678515625,0.6790429687499999,0.697265625,0.0234375
70,erdos_renyi,8,2,1,12.0,12.0,0.672265625,0.6691015625,0.6826171875,0.01953125
71,erdos_renyi,8,2,1,14.0,14.0,0.66796875,0.6617773437500001,0.6751953125,0.01953125
72,erdos_renyi,8,2,1,16.0,16.0,0.6677734375,0.66060546875,0.680859375,0.01953125
73,erdos_renyi,8,2,1,18.0,18.0,0.6634765625,0.6606835937499999,0.6791015625,0.017578125
74,erdos_renyi,8,2,2,0.0,0.0,0.799609375,0.8147656249999999,0.831640625,0.38671875
75,erdos_renyi,8,2,2,0.25,0.25,0.8005859375,0.8145312499999999,0.834375,0.390625
76,erdos_renyi,8,2,2,0.33,0.33,0.8001953125,0.8136328125000001,0.8328125,0.390625
77,erdos_renyi,8,2,2,0.38,0.38,0.8001953125,0.81333984375,0.8333984375,0.390625
78,erdos_renyi,8,2,2,0.4,0.4,0.8005859375,0.813125,0.8328125,0.390625
79,erdos_renyi,8,2,2,0.5,0.5,0.7998046875,0.8132226562500001,0.83359375,0.390625
80,erdos_renyi,8,2,2,0.56,0.56,0.800390625,0.81294921875,0.834765625,0.390625
81,erdos_renyi,8,2,2,0.6,0.6,0.8009765625,0.8126562500000001,0.833984375,0.392578125
82,erdos_renyi,8,2,2,0.64,0.64,0.80078125,0.81197265625,0.8337890625,0.392578125
83,erdos_renyi,8,2,2,0.7,0.7,0.8001953125,0.81099609375,0.8341796875,0.392578125
84,erdos_renyi,8,2,2,0.74,0.74,0.801171875,0.81130859375,0.8330078125,0.39453125
85,erdos_renyi,8,2,2,0.8,0.8,0.80078125,0.8111328125,0.833203125,0.39453125
86,erdos_renyi,8,2,2,0.85,0.85,0.8001953125,0.811171875,0.833984375,0.39453125
87,erdos_renyi,8,2,2,0.9,0.9,0.8005859375,0.81083984375,0.833203125,0.39453125
88,erdos_renyi,8,2,2,1.0,1.0,0.7986328125,0.8101367187499999,0.83515625,0.39453125
89,erdos_renyi,8,2,2,1.1,1.1,0.7984375,0.80966796875,0.8341796875,0.39453125
90,erdos_renyi,8,2,2,1.2,1.2,0.7974609375,0.8092578125,0.8330078125,0.39453125
91,erdos_renyi,8,2,2,1.25,1.25,0.7970703125,0.80890625,0.83125,0.39453125
92,erdos_renyi,8,2,2,1.28,1.28,0.797265625,0.80876953125,0.830859375,0.39453125
93,erdos_renyi,8,2,2,1.3,1.3,0.79765625,0.8085742187499999,0.83046875,0.39453125
94,erdos_renyi,8,2,2,1.35,1.35,0.797265625,0.8081835937500002,0.8302734375,0.396484375
95,erdos_renyi,8,2,2,1.4,1.4,0.79765625,0.80833984375,0.830078125,0.396484375
96,erdos_renyi,8,2,2,1.5,1.5,0.79765625,0.8085351562499999,0.8279296875,0.396484375
97,erdos_renyi,8,2,2,1.8,1.8,0.7978515625,0.8081640625000001,0.827734375,0.3984375
98,erdos_renyi,8,2,2,2.2,2.2,0.7966796875,0.807421875,0.8283203125,0.400390625
99,erdos_renyi,8,2,2,2.6,2.6,0.7955078125,0.80708984375,0.8287109375,0.400390625
100,erdos_renyi,8,2,2,3.0,3.0,0.794921875,0.80681640625,0.8279296875,0.400390625
101,erdos_renyi,8,2,2,4.0,4.0,0.7953125,0.80654296875,0.8267578125,0.400390625
102,erdos_renyi,8,2,2,5.0,5.0,0.7955078125,0.8067187499999999,0.8251953125,0.400390625
103,erdos_renyi,8,2,2,6.0,6.0,0.796484375,0.80642578125,0.823828125,0.400390625
104,erdos_renyi,8,2,2,7.0,7.0,0.7958984375,0.8059960937499999,0.8240234375,0.400390625
105,erdos_renyi,8,2,2,8.0,8.0,0.7935546875,0.8058398437500001,0.8248046875,0.3984375
106,erdos_renyi,8,2,2,10.0,10.0,0.790625,0.80513671875,0.824609375,0.396484375
107,erdos_renyi,8,2,2,12.0,12.0,0.7861328125,0.801171875,0.8228515625,0.39453125
108,erdos_renyi,8,2,2,14.0,14.0,0.784765625,0.796953125,0.8166015625,0.39453125
109,erdos_renyi,8,2,2,16.0,16.0,0.7806640625,0.790078125,0.8068359375,0.38671875
110,erdos_renyi,8,2,2,18.0,18.0,0.7751953125,0.78126953125,0.7947265625,0.37890625
111,erdos_renyi,8,2,3,0.0,0.0,0.5703125,0.5794053819444445,0.5998263888888888,0.01171875
112,erdos_renyi,8,2,3,0.25,0.25,0.5681423611111112,0.5767578125,0.603515625,0.009765625
113,erdos_renyi,8,2,3,0.33,0.33,0.5670572916666666,0.5773003472222222,0.5978732638888888,0.009765625
114,erdos_renyi,8,2,3,0.38,0.38,0.5709635416666666,0.5766710069444444,0.5974392361111112,0.01171875
115,erdos_renyi,8,2,3,0.4,0.4,0.5692274305555556,0.5770399305555556,0.5978732638888888,0.009765625
116,erdos_renyi,8,2,3,0.5,0.5,0.5709635416666666,0.5766276041666666,0.59375,0.01171875
117,erdos_renyi,8,2,3,0.56,0.56,0.5690104166666666,0.5767144097222222,0.5926649305555556,0.01171875
118,erdos_renyi,8,2,3,0.6,0.6,0.5705295138888888,0.5767361111111111,0.5952690972222222,0.01171875
119,erdos_renyi,8,2,3,0.64,0.64,0.5700954861111112,0.5766927083333334,0.5926649305555556,0.01171875
120,erdos_renyi,8,2,3,0.7,0.7,0.5659722222222222,0.5771267361111111,0.6004774305555556,0.01171875
121,erdos_renyi,8,2,3,0.74,0.74,0.5724826388888888,0.5776475694444445,0.59375,0.01171875
122,erdos_renyi,8,2,3,0.8,0.8,0.5674913194444444,0.5766276041666667,0.6002604166666666,0.0078125
123,erdos_renyi,8,2,3,0.85,0.85,0.5653211805555556,0.5774305555555556,0.595703125,0.0078125
124,erdos_renyi,8,2,3,0.9,0.9,0.5733506944444444,0.5790147569444445,0.6000434027777778,0.005859375
125,erdos_renyi,8,2,3,1.0,1.0,0.5709635416666666,0.5791015625000001,0.6015625,0.005859375
126,erdos_renyi,8,2,3,1.1,1.1,0.5720486111111112,0.5784288194444445,0.5974392361111112,0.005859375
127,erdos_renyi,8,2,3,1.2,1.2,0.5735677083333334,0.5772352430555555,0.5998263888888888,0.005859375
128,erdos_renyi,8,2,3,1.25,1.25,0.5729166666666666,0.5777343750000001,0.5972222222222222,0.005859375
129,erdos_renyi,8,2,3,1.28,1.28,0.5757378472222222,0.5787760416666667,0.5948350694444444,0.005859375
130,erdos_renyi,8,2,3,1.3,1.3,0.572265625,0.5781684027777778,0.5991753472222222,0.005859375
131,erdos_renyi,8,2,3,1.35,1.35,0.5703125,0.5777994791666666,0.5974392361111112,0.005859375
132,erdos_renyi,8,2,3,1.4,1.4,0.5753038194444444,0.5785373263888889,0.5959201388888888,0.005859375
133,erdos_renyi,8,2,3,1.5,1.5,0.5748697916666666,0.5775173611111112,0.5963541666666666,0.005859375
134,erdos_renyi,8,2,3,1.8,1.8,0.5681423611111112,0.5784071180555556,0.5967881944444444,0.01171875
135,erdos_renyi,8,2,3,2.2,2.2,0.5757378472222222,0.5759765625,0.5900607638888888,0.015625
136,erdos_renyi,8,2,3,2.6,2.6,0.560546875,0.5646918402777779,0.59375,0.0078125
137,erdos_renyi,8,2,3,3.0,3.0,0.5694444444444444,0.5780164930555556,0.5963541666666666,0.01171875
138,erdos_renyi,8,2,3,4.0,4.0,0.7996961805555556,0.8043619791666667,0.8172743055555556,0.228515625
139,erdos_renyi,8,2,3,5.0,5.0,0.7925347222222222,0.7950520833333334,0.8116319444444444,0.1953125
140,erdos_renyi,8,2,3,6.0,6.0,0.7315538194444444,0.6955512152777779,0.7315538194444444,0.138671875
141,erdos_renyi,8,2,3,7.0,7.0,0.6812065972222222,0.6564236111111111,0.6812065972222222,0.107421875
142,erdos_renyi,8,2,3,8.0,8.0,0.6312934027777778,0.6185980902777778,0.6312934027777778,0.08203125
143,erdos_renyi,8,2,3,10.0,10.0,0.5614149305555556,0.5672309027777778,0.5948350694444444,0.05078125
144,erdos_renyi,8,2,3,12.0,12.0,0.5475260416666666,0.5559895833333334,0.59375,0.044921875
145,erdos_renyi,8,2,3,14.0,14.0,0.5479600694444444,0.5565104166666668,0.5900607638888888,0.041015625
146,erdos_renyi,8,2,3,16.0,16.0,0.5564236111111112,0.5560112847222223,0.5894097222222222,0.037109375
147,erdos_renyi,8,2,3,18.0,18.0,0.5442708333333334,0.5603081597222223,0.58984375,0.02734375
148,erdos_renyi,8,2,4,0.0,0.0,0.7490234375,0.73640625,0.7587890625,0.111328125
149,erdos_renyi,8,2,4,0.25,0.25,0.751953125,0.7601953125,0.774609375,0.146484375
150,erdos_renyi,8,2,4,0.33,0.33,0.7435546875,0.7359375,0.7509765625,0.1328125
151,erdos_renyi,8,2,4,0.38,0.38,0.9115234375,0.90279296875,0.9166015625,0.3984375
152,erdos_renyi,8,2,4,0.4,0.4,0.9107421875,0.9032226562500002,0.9125,0.39453125
153,erdos_renyi,8,2,4,0.5,0.5,0.904296875,0.90287109375,0.917578125,0.40234375
154,erdos_renyi,8,2,4,0.56,0.56,0.901953125,0.9002148437499999,0.91171875,0.40234375
155,erdos_renyi,8,2,4,0.6,0.6,0.9048828125,0.9006054687499999,0.9119140625,0.400390625
156,erdos_renyi,8,2,4,0.64,0.64,0.9033203125,0.89962890625,0.912890625,0.400390625
157,erdos_renyi,8,2,4,0.7,0.7,0.9013671875,0.8987695312499999,0.9115234375,0.412109375
158,erdos_renyi,8,2,4,0.74,0.74,0.90390625,0.89875,0.909765625,0.416015625
159,erdos_renyi,8,2,4,0.8,0.8,0.90078125,0.8982421875,0.9109375,0.416015625
160,erdos_renyi,8,2,4,0.85,0.85,0.90234375,0.8968554687499999,0.910546875,0.416015625
161,erdos_renyi,8,2,4,0.9,0.9,0.9029296875,0.8964257812499999,0.910546875,0.4140625
162,erdos_renyi,8,2,4,1.0,1.0,0.9025390625,0.8954882812500001,0.909375,0.41015625
163,erdos_renyi,8,2,4,1.1,1.1,0.9005859375,0.8945117187500001,0.9095703125,0.416015625
164,erdos_renyi,8,2,4,1.2,1.2,0.9013671875,0.89287109375,0.908984375,0.4140625
165,erdos_renyi,8,2,4,1.25,1.25,0.901171875,0.8927148437499998,0.9052734375,0.4140625
166,erdos_renyi,8,2,4,1.28,1.28,0.89921875,0.8921484374999998,0.903515625,0.41796875
167,erdos_renyi,8,2,4,1.3,1.3,0.8984375,0.89185546875,0.90546875,0.416015625
168,erdos_renyi,8,2,4,1.35,1.35,0.8974609375,0.8912695312500001,0.90625,0.41015625
169,erdos_renyi,8,2,4,1.4,1.4,0.89453125,0.8901171874999999,0.90390625,0.40625
170,erdos_renyi,8,2,4,1.5,1.5,0.8923828125,0.8901953124999998,0.90546875,0.404296875
171,erdos_renyi,8,2,4,1.8,1.8,0.8916015625,0.8884765625,0.9015625,0.404296875
172,erdos_renyi,8,2,4,2.2,2.2,0.8876953125,0.8854882812500001,0.8984375,0.40234375
173,erdos_renyi,8,2,4,2.6,2.6,0.887890625,0.8833398437500002,0.898828125,0.404296875
174,erdos_renyi,8,2,4,3.0,3.0,0.8822265625,0.8777929687499999,0.888671875,0.392578125
175,erdos_renyi,8,2,4,4.0,4.0,0.73125,0.71580078125,0.7474609375,0.201171875
176,erdos_renyi,8,2,4,5.0,5.0,0.7232421875,0.713203125,0.7466796875,0.185546875
177,erdos_renyi,8,2,4,6.0,6.0,0.722265625,0.7128906250000001,0.7470703125,0.181640625
178,erdos_renyi,8,2,4,7.0,7.0,0.7208984375,0.7154296875,0.7458984375,0.169921875
179,erdos_renyi,8,2,4,8.0,8.0,0.7265625,0.717578125,0.746484375,0.173828125
180,erdos_renyi,8,2,4,10.0,10.0,0.73125,0.720234375,0.74921875,0.1640625
181,erdos_renyi,8,2,4,12.0,12.0,0.731640625,0.7232226562499999,0.7505859375,0.158203125
182,erdos_renyi,8,2,4,14.0,14.0,0.7349609375,0.7244140625000001,0.748046875,0.15625
183,erdos_renyi,8,2,4,16.0,16.0,0.7359375,0.7251562500000001,0.751171875,0.15234375
184,erdos_renyi,8,2,4,18.0,18.0,0.73828125,0.7259179687499999,0.75,0.146484375
