graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,2,QTL gamma=0.25,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.81678,0.815302,0.8225200000000001,0.4162,0.25,0.25
erdos_renyi,8,2,2,QTL gamma=0.25,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7060000000000001,0.702408,0.7096199999999999,0.1614,0.25,0.25
erdos_renyi,8,2,2,QTL gamma=0.25,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7051200000000002,0.702116,0.71108,0.1582,0.25,0.25
erdos_renyi,8,2,2,QTL gamma=0.25,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.5276400000000001,0.529358,0.53354,0.0028,0.25,0.25
erdos_renyi,8,2,2,QTL gamma=0.25,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7785599999999999,0.7745059999999999,0.77992,0.2416,0.25,0.25
erdos_renyi,8,2,2,QTL gamma=0.40,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6984600000000001,0.69808,0.70418,0.1714,0.4,0.4
erdos_renyi,8,2,2,QTL gamma=0.40,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.70314,0.700674,0.70692,0.1646,0.4,0.4
erdos_renyi,8,2,2,QTL gamma=0.40,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7046,0.7003640000000001,0.7081600000000001,0.16260000000000002,0.4,0.4
erdos_renyi,8,2,2,QTL gamma=0.40,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.5270400000000001,0.5273960000000001,0.53258,0.0024000000000000002,0.4,0.4
erdos_renyi,8,2,2,QTL gamma=0.40,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.77744,0.773162,0.7792799999999999,0.2462,0.4,0.4
erdos_renyi,8,2,2,QTL gamma=0.50,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.69722,0.6965899999999999,0.70228,0.1754,0.5,0.5
erdos_renyi,8,2,2,QTL gamma=0.50,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7008800000000001,0.699252,0.70534,0.16620000000000001,0.5,0.5
erdos_renyi,8,2,2,QTL gamma=0.50,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.70354,0.699282,0.7083600000000001,0.1664,0.5,0.5
erdos_renyi,8,2,2,QTL gamma=0.50,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.52396,0.52535,0.53126,0.0028,0.5,0.5
erdos_renyi,8,2,2,QTL gamma=0.50,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7763399999999999,0.772076,0.77766,0.2472,0.5,0.5
erdos_renyi,8,2,2,QTL gamma=0.60,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.69642,0.695226,0.70106,0.17620000000000002,0.6,0.6
erdos_renyi,8,2,2,QTL gamma=0.60,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.6996,0.698326,0.7035,0.16720000000000002,0.6,0.6
erdos_renyi,8,2,2,QTL gamma=0.60,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7004000000000001,0.6974440000000001,0.70762,0.16820000000000002,0.6,0.6
erdos_renyi,8,2,2,QTL gamma=0.60,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.51644,0.51634,0.5315,0.009600000000000001,0.6,0.6
erdos_renyi,8,2,2,QTL gamma=0.60,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7743800000000001,0.77124,0.77738,0.249,0.6,0.6
erdos_renyi,8,2,2,QTL gamma=0.75,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.76016,0.7559720000000001,0.766,0.3086,0.75,0.75
erdos_renyi,8,2,2,QTL gamma=0.75,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.69778,0.6961579999999999,0.70286,0.16799999999999998,0.75,0.75
erdos_renyi,8,2,2,QTL gamma=0.75,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.69884,0.6957300000000001,0.70626,0.1694,0.75,0.75
erdos_renyi,8,2,2,QTL gamma=0.75,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.6945600000000001,0.6936220000000001,0.6991200000000001,0.1774,0.75,0.75
erdos_renyi,8,2,2,QTL gamma=0.75,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7735800000000002,0.7695480000000001,0.77712,0.2512,0.75,0.75
erdos_renyi,8,2,2,QTL gamma=1.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.7575199999999999,0.753154,0.7611800000000001,0.31,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.6953,0.693952,0.70026,0.16899999999999998,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.6965399999999999,0.693082,0.70514,0.1714,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.69292,0.691314,0.6977599999999999,0.1796,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7709000000000001,0.767516,0.7750999999999999,0.25239999999999996,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.50,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.75528,0.7503759999999999,0.7675400000000001,0.31020000000000003,1.5,1.5
erdos_renyi,8,2,2,QTL gamma=1.50,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.6913199999999999,0.690934,0.70182,0.17059999999999997,1.5,1.5
erdos_renyi,8,2,2,QTL gamma=1.50,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.6929400000000001,0.690118,0.6975399999999999,0.172,1.5,1.5
erdos_renyi,8,2,2,QTL gamma=1.50,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7552800000000001,0.750386,0.7575200000000001,0.31020000000000003,1.5,1.5
erdos_renyi,8,2,2,QTL gamma=1.50,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7677200000000001,0.76454,0.77146,0.253,1.5,1.5
erdos_renyi,8,2,2,QTL gamma=2.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.7540600000000001,0.7487760000000001,0.7627200000000001,0.31100000000000005,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.69194,0.689168,0.7035,0.1718,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.68974,0.6883480000000001,0.6980600000000001,0.17220000000000002,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7541400000000001,0.748802,0.7626,0.31100000000000005,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7671800000000001,0.7631100000000001,0.7691600000000001,0.25439999999999996,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.50,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6865,0.6853459999999999,0.6933400000000001,0.1802,2.5,2.5
erdos_renyi,8,2,2,QTL gamma=2.50,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.69094,0.6880120000000001,0.70342,0.172,2.5,2.5
erdos_renyi,8,2,2,QTL gamma=2.50,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.68968,0.6877739999999999,0.6966000000000001,0.1722,2.5,2.5
erdos_renyi,8,2,2,QTL gamma=2.50,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7529600000000001,0.74827,0.75904,0.3108,2.5,2.5
erdos_renyi,8,2,2,QTL gamma=2.50,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.76614,0.7622580000000001,0.7679199999999999,0.25439999999999996,2.5,2.5
erdos_renyi,8,2,2,QTL gamma=3.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6858600000000001,0.684664,0.69246,0.1802,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=3.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.69108,0.687282,0.70594,0.172,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=3.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.68958,0.686878,0.6952400000000001,0.17220000000000002,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=3.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.75274,0.747796,0.76162,0.31079999999999997,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=3.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.76554,0.761894,0.7677400000000001,0.25439999999999996,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=4.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6845399999999999,0.683978,0.69272,0.1796,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.69026,0.6864800000000001,0.7065199999999999,0.17259999999999998,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.6896000000000001,0.686434,0.6946999999999999,0.17220000000000002,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.75282,0.747352,0.75944,0.311,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.7646,0.760928,0.7663800000000001,0.2532,4.0,4.0
erdos_renyi,8,2,3,Expectation,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.7529777777777779,0.7516333333333333,0.7573777777777778,0.0964,0.0,0.0
erdos_renyi,8,2,3,Expectation,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7523333333333333,0.7519644444444445,0.7572000000000001,0.0986,0.0,0.0
erdos_renyi,8,2,3,Expectation,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7520222222222223,0.7520911111111112,0.7573111111111112,0.0984,0.0,0.0
erdos_renyi,8,2,3,Expectation,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.6159777777777777,0.6118377777777777,0.6166666666666667,0.0026,0.0,0.0
erdos_renyi,8,2,3,Expectation,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8252888888888888,0.8267488888888888,0.8306444444444444,0.2024,0.0,0.0
erdos_renyi,8,2,3,QTL gamma=0.25,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6140222222222221,0.6106933333333334,0.6178444444444445,0.004,0.25,0.25
erdos_renyi,8,2,3,QTL gamma=0.25,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7514666666666666,0.7513866666666666,0.7583555555555557,0.1012,0.25,0.25
erdos_renyi,8,2,3,QTL gamma=0.25,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7509777777777779,0.75096,0.7581111111111111,0.1016,0.25,0.25
erdos_renyi,8,2,3,QTL gamma=0.25,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.6145333333333334,0.6107133333333332,0.6185111111111111,0.004,0.25,0.25
erdos_renyi,8,2,3,QTL gamma=0.25,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8257111111111111,0.8248066666666667,0.8284888888888889,0.2152,0.25,0.25
erdos_renyi,8,2,3,QTL gamma=0.40,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6106222222222223,0.6070377777777777,0.6141333333333334,0.0054,0.4,0.4
erdos_renyi,8,2,3,QTL gamma=0.40,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7518888888888889,0.7505288888888889,0.7572666666666668,0.10300000000000001,0.4,0.4
erdos_renyi,8,2,3,QTL gamma=0.40,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7525333333333334,0.7504,0.7569777777777779,0.10439999999999999,0.4,0.4
erdos_renyi,8,2,3,QTL gamma=0.40,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.6107555555555556,0.6071444444444445,0.6144222222222222,0.0056,0.4,0.4
erdos_renyi,8,2,3,QTL gamma=0.40,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8217555555555555,0.8225733333333333,0.828111111111111,0.22,0.4,0.4
erdos_renyi,8,2,3,QTL gamma=0.50,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6079555555555556,0.6042511111111112,0.613,0.0094,0.5,0.5
erdos_renyi,8,2,3,QTL gamma=0.50,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7505111111111111,0.7497933333333334,0.7569555555555555,0.1026,0.5,0.5
erdos_renyi,8,2,3,QTL gamma=0.50,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7514444444444445,0.7494044444444443,0.7563777777777778,0.10400000000000001,0.5,0.5
erdos_renyi,8,2,3,QTL gamma=0.50,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.6081777777777778,0.6043866666666666,0.6131777777777778,0.0094,0.5,0.5
erdos_renyi,8,2,3,QTL gamma=0.50,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8210666666666667,0.8210088888888889,0.8255777777777777,0.2222,0.5,0.5
erdos_renyi,8,2,3,QTL gamma=0.60,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6039333333333333,0.5996888888888889,0.6081777777777777,0.009000000000000001,0.6,0.6
erdos_renyi,8,2,3,QTL gamma=0.60,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7497555555555555,0.7487088888888888,0.7551777777777777,0.10300000000000001,0.6,0.6
erdos_renyi,8,2,3,QTL gamma=0.60,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7513111111111113,0.7489022222222221,0.7552444444444445,0.1042,0.6,0.6
erdos_renyi,8,2,3,QTL gamma=0.60,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.6036444444444444,0.5994555555555555,0.6067111111111111,0.0092,0.6,0.6
erdos_renyi,8,2,3,QTL gamma=0.60,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8199111111111111,0.8191088888888889,0.8241999999999999,0.22360000000000002,0.6,0.6
erdos_renyi,8,2,3,QTL gamma=0.75,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.5898,0.5879777777777779,0.6028,0.016399999999999998,0.75,0.75
erdos_renyi,8,2,3,QTL gamma=0.75,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7490888888888888,0.7470155555555555,0.7542444444444444,0.10500000000000001,0.75,0.75
erdos_renyi,8,2,3,QTL gamma=0.75,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.75,0.7478711111111112,0.7546,0.1058,0.75,0.75
erdos_renyi,8,2,3,QTL gamma=0.75,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.5904444444444444,0.5879200000000001,0.6004,0.0162,0.75,0.75
erdos_renyi,8,2,3,QTL gamma=0.75,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8183777777777776,0.8171711111111112,0.8226,0.2264,0.75,0.75
erdos_renyi,8,2,3,QTL gamma=1.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.7461333333333333,0.74544,0.7519111111111112,0.10519999999999999,1.0,1.0
erdos_renyi,8,2,3,QTL gamma=1.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.746488888888889,0.7454377777777779,0.7526888888888889,0.1058,1.0,1.0
erdos_renyi,8,2,3,QTL gamma=1.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7471555555555556,0.7458355555555556,0.7520222222222223,0.1096,1.0,1.0
erdos_renyi,8,2,3,QTL gamma=1.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7469555555555556,0.7453666666666667,0.7521555555555557,0.105,1.0,1.0
erdos_renyi,8,2,3,QTL gamma=1.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.815577777777778,0.8142755555555554,0.8185111111111111,0.2294,1.0,1.0
erdos_renyi,8,2,3,QTL gamma=1.50,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.741911111111111,0.7429155555555557,0.7499111111111111,0.1058,1.5,1.5
erdos_renyi,8,2,3,QTL gamma=1.50,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7425777777777778,0.74326,0.7499333333333333,0.1064,1.5,1.5
erdos_renyi,8,2,3,QTL gamma=1.50,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7427111111111111,0.7418066666666667,0.7478,0.1114,1.5,1.5
erdos_renyi,8,2,3,QTL gamma=1.50,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.8010888888888889,0.8004422222222223,0.8157333333333333,0.218,1.5,1.5
erdos_renyi,8,2,3,QTL gamma=1.50,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8096888888888889,0.8098755555555556,0.8143555555555556,0.2306,1.5,1.5
erdos_renyi,8,2,3,QTL gamma=2.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.7369777777777778,0.7050355555555555,0.7369777777777778,0.10719999999999999,2.0,2.0
erdos_renyi,8,2,3,QTL gamma=2.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7399555555555556,0.7411444444444444,0.7490444444444445,0.1074,2.0,2.0
erdos_renyi,8,2,3,QTL gamma=2.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7372888888888888,0.7393955555555556,0.7469555555555556,0.1118,2.0,2.0
erdos_renyi,8,2,3,QTL gamma=2.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7975333333333333,0.7973488888888889,0.8111333333333334,0.2188,2.0,2.0
erdos_renyi,8,2,3,QTL gamma=2.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8073333333333333,0.8075977777777779,0.8133777777777778,0.2324,2.0,2.0
erdos_renyi,8,2,3,QTL gamma=2.50,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.6172444444444444,0.6133266666666666,0.6186444444444444,0.07,2.5,2.5
erdos_renyi,8,2,3,QTL gamma=2.50,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7402,0.7399000000000001,0.7482666666666667,0.10880000000000001,2.5,2.5
erdos_renyi,8,2,3,QTL gamma=2.50,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7379777777777777,0.7373222222222222,0.7452222222222222,0.1138,2.5,2.5
erdos_renyi,8,2,3,QTL gamma=2.50,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7954222222222223,0.7954222222222223,0.8090444444444445,0.2188,2.5,2.5
erdos_renyi,8,2,3,QTL gamma=2.50,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8083111111111111,0.8065199999999999,0.8121999999999999,0.2328,2.5,2.5
erdos_renyi,8,2,3,QTL gamma=3.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.5936444444444444,0.5880933333333334,0.5936444444444444,0.0674,3.0,3.0
erdos_renyi,8,2,3,QTL gamma=3.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7408666666666667,0.7393288888888889,0.7443111111111111,0.1094,3.0,3.0
erdos_renyi,8,2,3,QTL gamma=3.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7377333333333334,0.7366377777777778,0.7440444444444445,0.1138,3.0,3.0
erdos_renyi,8,2,3,QTL gamma=3.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7927777777777778,0.7940933333333333,0.8098888888888889,0.2192,3.0,3.0
erdos_renyi,8,2,3,QTL gamma=3.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8066444444444445,0.8052177777777777,0.8110666666666666,0.2336,3.0,3.0
erdos_renyi,8,2,3,QTL gamma=4.00,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.5622444444444444,0.5591977777777778,0.5739111111111111,0.0152,4.0,4.0
erdos_renyi,8,2,3,QTL gamma=4.00,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.7396666666666667,0.738331111111111,0.7441333333333334,0.109,4.0,4.0
erdos_renyi,8,2,3,QTL gamma=4.00,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.7364222222222223,0.7351155555555555,0.7413333333333334,0.1138,4.0,4.0
erdos_renyi,8,2,3,QTL gamma=4.00,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7921555555555556,0.793308888888889,0.8084222222222223,0.21939999999999998,4.0,4.0
erdos_renyi,8,2,3,QTL gamma=4.00,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.8052888888888889,0.8040622222222223,0.8097333333333333,0.23420000000000002,4.0,4.0
erdos_renyi,8,2,4,Expectation,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.91898,0.9202680000000001,0.92462,0.44720000000000004,0.0,0.0
erdos_renyi,8,2,4,Expectation,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.91912,0.9202819999999999,0.92422,0.44720000000000004,0.0,0.0
erdos_renyi,8,2,4,Expectation,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.90746,0.9094460000000002,0.9118600000000001,0.38239999999999996,0.0,0.0
erdos_renyi,8,2,4,Expectation,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.7315400000000001,0.7311659999999999,0.73424,0.0682,0.0,0.0
erdos_renyi,8,2,4,Expectation,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.9064399999999999,0.907436,0.9099,0.3662,0.0,0.0
erdos_renyi,8,2,4,QTL gamma=0.25,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.91672,0.91884,0.9240200000000002,0.4764,0.25,0.25
erdos_renyi,8,2,4,QTL gamma=0.25,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.9166799999999998,0.9188619999999998,0.92254,0.476,0.25,0.25
erdos_renyi,8,2,4,QTL gamma=0.25,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.9087400000000001,0.908676,0.91198,0.4084,0.25,0.25
erdos_renyi,8,2,4,QTL gamma=0.25,3,20262504,"[2.9402097688325153, 2.325385077952556, 1.3539460024380696, 0.8331752715770295]",0.90876,0.908654,0.91212,0.40819999999999995,0.25,0.25
erdos_renyi,8,2,4,QTL gamma=0.25,4,20262505,"[2.5690836942466486, 0.5419586162094413, 2.762971809002851, 0.2545785366487556]",0.9033200000000001,0.9051480000000002,0.9084,0.3786,0.25,0.25
erdos_renyi,8,2,4,QTL gamma=0.40,0,20262501,"[2.834863079152674, 2.274532510449481, 1.3470427305204011, 2.773622675047124]",0.91706,0.917502,0.92086,0.4838,0.4,0.4
erdos_renyi,8,2,4,QTL gamma=0.40,1,20262502,"[2.668881521906221, 1.7560123976793411, 1.035076847301133, 0.13605818313757845]",0.9170400000000001,0.9174940000000001,0.92082,0.4838,0.4,0.4
erdos_renyi,8,2,4,QTL gamma=0.40,2,20262503,"[0.20955121882275055, 1.7771147348117822, 1.1170374762263715, 0.9901359326950538]",0.8641,0.86448,0.8684200000000001,0.2874,0.4,0.4
